SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Materials Science,14.0701,Chemical Engineering,Associate's degree,48,35,13,41,41,10,7,4,3
Materials Science,14.0701,Chemical Engineering,Bachelor's degree,8968,6088,2880,8109,8109,2579,859,558,301
Materials Science,14.0701,Chemical Engineering,Master's degree,1588,1075,513,764,764,239,824,550,274
Materials Science,14.0701,Chemical Engineering,Doctor's degree – research/scholarship,1001,683,318,514,514,150,487,319,168
Materials Science,14.0701,Chemical Engineering,Postbaccalaureate certificate,6,3,3,5,5,2,1,0,1
Materials Science,14.0701,Chemical Engineering,Post-master's certificate,10,9,1,4,4,1,6,6,0
Materials Science,14.0702,Chemical and Biomolecular Engineering,All award levels (total),190,120,70,148,148,58,42,30,12
Materials Science,14.0702,Chemical and Biomolecular Engineering,Associate's degree,1,1,0,1,1,0,0,0,0
Materials Science,14.0702,Chemical and Biomolecular Engineering,Bachelor's degree,137,87,50,128,128,48,9,7,2
Materials Science,14.0702,Chemical and Biomolecular Engineering,Master's degree,34,19,15,10,10,7,24,16,8
Materials Science,14.0702,Chemical and Biomolecular Engineering,Doctor's degree – research/scholarship,18,13,5,9,9,3,9,7,2
Materials Science,14.1801,Materials Engineering,All award levels (total),2915,2097,818,1937,1937,545,978,705,273
Materials Science,14.1801,Materials Engineering,Associate's degree,5,4,1,5,5,1,0,0,0
Materials Science,14.1801,Materials Engineering,Bachelor's degree,1324,964,360,1196,1196,328,128,96,32
Materials Science,14.1801,Materials Engineering,Master's degree,946,652,294,450,450,140,496,342,154
Materials Science,14.1801,Materials Engineering,Doctor's degree – research/scholarship,637,474,163,284,284,76,353,266,87
Materials Science,14.1801,Materials Engineering,Postbaccalaureate certificate,2,2,0,2,2,0,0,0,0
Materials Science,14.1801,Materials Engineering,Post-master's certificate,1,1,0,0,0,0,1,1,0
Materials Science,14.3201,Polymer/Plastics Engineering,All award levels (total),278,213,65,174,174,32,104,71,33
Materials Science,14.3201,Polymer/Plastics Engineering,Bachelor's degree,80,70,10,78,78,10,2,2,0
Materials Science,14.3201,Polymer/Plastics Engineering,Master's degree,113,81,32,54,54,13,59,40,19
Materials Science,14.3201,Polymer/Plastics Engineering,Doctor's degree – research/scholarship,71,51,20,29,29,7,42,29,13
Materials Science,14.3201,Polymer/Plastics Engineering,Postbaccalaureate certificate,14,11,3,13,13,2,1,0,1
Materials Science,14.9999,"Engineering, Other",All award levels (total),2581,1965,616,2004,2004,443,577,404,173
Materials Science,14.9999,"Engineering, Other",Postsecondary certificate < 60 semester credit hours,32,20,12,31,31,12,1,1,0
Materials Science,14.9999,"Engineering, Other",Associate's degree,37,30,7,31,31,4,6,3,3
Materials Science,14.9999,"Engineering, Other",Bachelor's degree,907,710,197,840,840,176,67,46,21
Materials Science,14.9999,"Engineering, Other",Master's degree,1247,939,308,829,829,183,418,293,125
Materials Science,14.9999,"Engineering, Other",Doctor's degree – research/scholarship,142,96,46,73,73,28,69,51,18
Materials Science,14.9999,"Engineering, Other",Postbaccalaureate certificate,207,166,41,195,195,38,12,9,3
Materials Science,14.9999,"Engineering, Other",Post-master's certificate,9,4,5,5,5,2,4,1,3
Materials Science,40.0507,Polymer Chemistry,All award levels (total),84,51,33,22,22,6,62,35,27
Materials Science,40.0507,Polymer Chemistry,Bachelor's degree,2,2,0,2,2,0,0,0,0
Materials Science,40.0507,Polymer Chemistry,Master's degree,46,27,19,7,7,2,39,22,17
Materials Science,40.0507,Polymer Chemistry,Doctor's degree – research/scholarship,36,22,14,13,13,4,23,13,10
Materials Science,40.0508,Chemical Physics,All award levels (total),54,39,15,39,39,9,15,9,6
Materials Science,40.0508,Chemical Physics,Bachelor's degree,26,18,8,25,25,8,1,1,0
Materials Science,40.0508,Chemical Physics,Master's degree,7,5,2,2,2,0,5,3,2
Materials Science,40.0508,Chemical Physics,Doctor's degree – research/scholarship,21,16,5,12,12,1,9,5,4
Materials Science,40.1001,Materials Science,All award levels (total),500,355,145,309,309,84,191,130,61
Materials Science,40.1001,Materials Science,Associate's degree,6,6,0,6,6,0,0,0,0
Materials Science,40.1001,Materials Science,Bachelor's degree,173,114,59,145,145,48,28,17,11
Materials Science,40.1001,Materials Science,Master's degree,176,133,43,82,82,16,94,67,27
Materials Science,40.1001,Materials Science,Doctor's degree – research/scholarship,137,94,43,73,73,20,64,41,23
Materials Science,40.1001,Materials Science,Postbaccalaureate certificate,5,5,0,2,2,0,3,3,0
Materials Science,40.1001,Materials Science,Post-master's certificate,3,3,0,1,1,0,2,2,0
Materials Science,40.1002,Materials Chemistry,All award levels (total),41,29,12,23,23,3,18,9,9
Materials Science,40.1002,Materials Chemistry,Bachelor's degree,5,5,0,5,5,0,0,0,0
Materials Science,40.1002,Materials Chemistry,Master's degree,20,12,8,10,10,2,10,4,6
Materials Science,40.1002,Materials Chemistry,Doctor's degree – research/scholarship,16,12,4,8,8,1,8,5,3
Neuroscience,26.0203,Biophysics,All award levels (total),302,206,96,265,265,84,37,25,12
Neuroscience,26.0203,Biophysics,Bachelor's degree,160,105,55,154,154,54,6,5,1
Neuroscience,26.0203,Biophysics,Master's degree,33,25,8,29,29,7,4,3,1
Neuroscience,26.0203,Biophysics,Doctor's degree – research/scholarship,108,75,33,81,81,23,27,17,10
Neuroscience,26.0203,Biophysics,Doctor's degree – professional practice,1,1,0,1,1,0,0,0,0
Neuroscience,26.1001,Pharmacology,All award levels (total),487,227,260,361,361,189,126,55,71
Neuroscience,26.1001,Pharmacology,Bachelor's degree,67,36,31,61,61,28,6,3,3
Neuroscience,26.1001,Pharmacology,Master's degree,171,78,93,119,119,65,52,24,28
Neuroscience,26.1001,Pharmacology,Doctor's degree – research/scholarship,244,110,134,177,177,94,67,27,40
Neuroscience,26.1001,Pharmacology,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
Neuroscience,26.1001,Pharmacology,Post-master's certificate,4,2,2,3,3,2,1,1,0
Neuroscience,26.1003,Neuropharmacology,All award levels (total),11,10,1,11,11,1,0,0,0
Neuroscience,26.1003,Neuropharmacology,Master's degree,11,10,1,11,11,1,0,0,0
Neuroscience,26.1007,Pharmacology and Toxicology,All award levels (total),215,99,116,157,157,79,58,21,37
Neuroscience,26.1007,Pharmacology and Toxicology,Bachelor's degree,86,47,39,80,80,35,6,2,4
Neuroscience,26.1007,Pharmacology and Toxicology,Master's degree,92,35,57,50,50,32,42,17,25
Neuroscience,26.1007,Pharmacology and Toxicology,Doctor's degree – research/scholarship,37,17,20,27,27,12,10,2,8
Neuroscience,26.1501,Neuroscience,All award levels (total),5817,2355,3462,5554,5554,3318,263,119,144
Neuroscience,26.1501,Neuroscience,Postsecondary certificate < 60 semester credit hours,13,2,11,13,13,11,0,0,0
Neuroscience,26.1501,Neuroscience,Bachelor's degree,5003,1965,3038,4880,4880,2956,123,41,82
Neuroscience,26.1501,Neuroscience,Master's degree,161,61,100,129,129,82,32,14,18
Neuroscience,26.1501,Neuroscience,Doctor's degree – research/scholarship,604,311,293,503,503,253,101,61,40
Neuroscience,26.1501,Neuroscience,Doctor's degree – professional practice,1,1,0,1,1,0,0,0,0
Neuroscience,26.1501,Neuroscience,Postbaccalaureate certificate,8,0,8,5,5,5,3,0,3
Neuroscience,26.1501,Neuroscience,Post-master's certificate,27,15,12,23,23,11,4,3,1
Neuroscience,26.1503,Neurobiology and Anatomy,All award levels (total),752,330,422,718,718,405,34,17,17
Neuroscience,26.1503,Neurobiology and Anatomy,Bachelor's degree,632,277,355,613,613,347,19,11,8
Neuroscience,26.1503,Neurobiology and Anatomy,Master's degree,18,10,8,16,16,6,2,0,2
Neuroscience,26.1503,Neurobiology and Anatomy,Doctor's degree – research/scholarship,101,42,59,88,88,52,13,6,7
Neuroscience,26.1503,Neurobiology and Anatomy,Post-master's certificate,1,1,0,1,1,0,0,0,0
Neuroscience,26.1504,Neurobiology and Behavior,All award levels (total),131,50,81,127,127,77,4,0,4
Neuroscience,26.1504,Neurobiology and Behavior,Bachelor's degree,85,31,54,84,84,53,1,0,1
Neuroscience,26.1504,Neurobiology and Behavior,Master's degree,37,17,20,35,35,18,2,0,2
Neuroscience,26.1504,Neurobiology and Behavior,Doctor's degree – research/scholarship,9,2,7,8,8,6,1,0,1
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,All award levels (total),122,38,84,113,113,78,9,3,6
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Bachelor's degree,107,29,78,102,102,74,5,1,4
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Master's degree,8,4,4,6,6,2,2,0,2
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Doctor's degree – research/scholarship,5,4,1,3,3,1,2,2,0
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Postbaccalaureate certificate,2,1,1,2,2,1,0,0,0
Neuroscience,42.2706,Behavioral Neuroscience,All award levels (total),1212,357,855,1185,1185,834,27,6,21
Neuroscience,42.2706,Behavioral Neuroscience,Bachelor's degree,1169,348,821,1148,1148,806,21,6,15
Neuroscience,42.2706,Behavioral Neuroscience,Master's degree,35,6,29,29,29,23,6,0,6
Neuroscience,42.2706,Behavioral Neuroscience,Doctor's degree – research/scholarship,8,3,5,8,8,5,0,0,0
Robotics,11.0102,Artificial Intelligence,All award levels (total),169,129,40,79,79,19,90,69,21
Robotics,11.0102,Artificial Intelligence,Master's degree,140,107,33,66,66,18,74,59,15
Robotics,11.0102,Artificial Intelligence,Doctor's degree – research/scholarship,28,21,7,12,12,1,16,10,6
Robotics,11.0102,Artificial Intelligence,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
Robotics,11.0103,Information Technology,All award levels (total),17444,13202,4242,15029,15029,3413,2415,1586,829
Robotics,11.0103,Information Technology,Postsecondary certificate < 60 semester credit hours,973,755,218,968,968,214,5,1,4
Robotics,11.0103,Information Technology,Postsecondary certificate > 60 semester credit hours,10,8,2,10,10,2,0,0,0
Robotics,11.0103,Information Technology,Associate's degree,4598,3602,996,4515,4515,964,83,51,32
Robotics,11.0103,Information Technology,Bachelor's degree,7740,6188,1552,7420,7420,1475,320,243,77
Robotics,11.0103,Information Technology,Master's degree,3940,2543,1397,1956,1956,692,1984,1279,705
Robotics,11.0103,Information Technology,Doctor's degree – research/scholarship,47,28,19,36,36,13,11,5,6
Robotics,11.0103,Information Technology,Postbaccalaureate certificate,136,78,58,124,124,53,12,7,5
Robotics,14.0901,"Computer Engineering, General",All award levels (total),8417,7245,1172,6142,6142,631,2275,1734,541
Robotics,14.0901,"Computer Engineering, General",Postsecondary certificate < 60 semester credit hours,5,2,3,5,5,3,0,0,0
Robotics,14.0901,"Computer Engineering, General",Associate's degree,22,21,1,21,21,1,1,1,0
Robotics,14.0901,"Computer Engineering, General",Bachelor's degree,5765,5176,589,5293,5293,521,472,404,68
Robotics,14.0901,"Computer Engineering, General",Master's degree,2270,1735,535,695,695,91,1575,1131,444
Robotics,14.0901,"Computer Engineering, General",Doctor's degree – research/scholarship,321,279,42,105,105,14,216,188,28
Robotics,14.0901,"Computer Engineering, General",Postbaccalaureate certificate,33,31,2,23,23,1,10,9,1
Robotics,14.0901,"Computer Engineering, General",Post-master's certificate,1,1,0,0,0,0,1,1,0
Robotics,14.0903,Computer Software Engineering,All award levels (total),2614,1859,755,1385,1385,268,1229,742,487
Robotics,14.0903,Computer Software Engineering,Postsecondary certificate < 60 semester credit hours,3,3,0,3,3,0,0,0,0
Robotics,14.0903,Computer Software Engineering,Associate's degree,41,31,10,41,41,10,0,0,0
Robotics,14.0903,Computer Software Engineering,Bachelor's degree,732,648,84,689,689,74,43,33,10
Robotics,14.0903,Computer Software Engineering,Master's degree,1712,1087,625,565,565,166,1147,688,459
Robotics,14.0903,Computer Software Engineering,Doctor's degree – research/scholarship,10,10,0,5,5,0,5,5,0
Robotics,14.0903,Computer Software Engineering,Postbaccalaureate certificate,116,80,36,82,82,18,34,16,18
Robotics,14.1001,Electrical and Electronics Engineering,All award levels (total),29241,24344,4897,17292,17292,2139,11949,9191,2758
Robotics,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,15,13,2,15,15,2,0,0,0
Robotics,14.1001,Electrical and Electronics Engineering,Associate's degree,224,202,22,214,214,20,10,8,2
Robotics,14.1001,Electrical and Electronics Engineering,Bachelor's degree,14887,13022,1865,12875,12875,1525,2012,1672,340
Robotics,14.1001,Electrical and Electronics Engineering,Master's degree,11678,9041,2637,3386,3386,484,8292,6139,2153
Robotics,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2274,1933,341,732,732,96,1542,1297,245
Robotics,14.1001,Electrical and Electronics Engineering,Doctor's degree – other,3,3,0,2,2,0,1,1,0
Robotics,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,107,87,20,48,48,9,59,48,11
Robotics,14.1001,Electrical and Electronics Engineering,Post-master's certificate,53,43,10,20,20,3,33,26,7
Robotics,14.2701,Systems Engineering,All award levels (total),3366,2623,743,2869,2869,635,497,389,108
Robotics,14.2701,Systems Engineering,Postsecondary certificate < 60 semester credit hours,1,1,0,1,1,0,0,0,0
Robotics,14.2701,Systems Engineering,Bachelor's degree,784,607,177,748,748,175,36,34,2
Robotics,14.2701,Systems Engineering,Master's degree,1999,1567,432,1609,1609,341,390,299,91
Robotics,14.2701,Systems Engineering,Doctor's degree – research/scholarship,112,92,20,66,66,14,46,40,6
Robotics,14.2701,Systems Engineering,Postbaccalaureate certificate,453,340,113,429,429,105,24,16,8
Robotics,14.2701,Systems Engineering,Post-master's certificate,17,16,1,16,16,0,1,0,1
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",All award levels (total),221,195,26,148,148,14,73,61,12
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postsecondary certificate < 60 semester credit hours,35,34,1,34,34,0,1,0,1
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postsecondary certificate > 60 semester credit hours,8,8,0,8,8,0,0,0,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Associate's degree,19,18,1,19,19,1,0,0,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Bachelor's degree,32,30,2,29,29,2,3,3,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Master's degree,111,92,19,48,48,9,63,53,10
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Doctor's degree – research/scholarship,16,13,3,10,10,2,6,5,1
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,All award levels (total),1621,1546,75,1585,1585,71,36,32,4
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Postsecondary certificate < 60 semester credit hours,701,677,24,699,699,24,2,2,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Postsecondary certificate > 60 semester credit hours,4,4,0,4,4,0,0,0,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Associate's degree,814,769,45,804,804,41,10,6,4
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Bachelor's degree,94,88,6,72,72,6,22,22,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Master's degree,8,8,0,6,6,0,2,2,0
Robotics,15.0405,Robotics Technology/Technician,All award levels (total),256,245,11,251,251,11,5,5,0
Robotics,15.0405,Robotics Technology/Technician,Postsecondary certificate < 60 semester credit hours,62,59,3,62,62,3,0,0,0
Robotics,15.0405,Robotics Technology/Technician,Associate's degree,181,173,8,180,180,8,1,1,0
Robotics,15.0405,Robotics Technology/Technician,Bachelor's degree,13,13,0,9,9,0,4,4,0
Robotics,15.0406,Automation Engineer Technology/Technician,All award levels (total),421,397,24,414,414,24,7,7,0
Robotics,15.0406,Automation Engineer Technology/Technician,Postsecondary certificate < 60 semester credit hours,49,44,5,49,49,5,0,0,0
Robotics,15.0406,Automation Engineer Technology/Technician,Postsecondary certificate > 60 semester credit hours,23,22,1,23,23,1,0,0,0
Robotics,15.0406,Automation Engineer Technology/Technician,Associate's degree,281,263,18,280,280,18,1,1,0
Robotics,15.0406,Automation Engineer Technology/Technician,Bachelor's degree,67,67,0,61,61,0,6,6,0
Robotics,15.0406,Automation Engineer Technology/Technician,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
Semiconductors,14.0701,Chemical Engineering,All award levels (total),11621,7893,3728,9437,9437,2981,2184,1437,747
Semiconductors,14.0701,Chemical Engineering,Associate's degree,48,35,13,41,41,10,7,4,3
Semiconductors,14.0701,Chemical Engineering,Bachelor's degree,8968,6088,2880,8109,8109,2579,859,558,301
Semiconductors,14.0701,Chemical Engineering,Master's degree,1588,1075,513,764,764,239,824,550,274
Semiconductors,14.0701,Chemical Engineering,Doctor's degree – research/scholarship,1001,683,318,514,514,150,487,319,168
Semiconductors,14.0701,Chemical Engineering,Postbaccalaureate certificate,6,3,3,5,5,2,1,0,1
Semiconductors,14.0701,Chemical Engineering,Post-master's certificate,10,9,1,4,4,1,6,6,0
Semiconductors,14.0702,Chemical and Biomolecular Engineering,All award levels (total),190,120,70,148,148,58,42,30,12
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Associate's degree,1,1,0,1,1,0,0,0,0
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Bachelor's degree,137,87,50,128,128,48,9,7,2
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Master's degree,34,19,15,10,10,7,24,16,8
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Doctor's degree – research/scholarship,18,13,5,9,9,3,9,7,2
Semiconductors,14.0902,Computer Hardware Engineering,All award levels (total),161,128,33,35,35,4,126,97,29
Semiconductors,14.0902,Computer Hardware Engineering,Master's degree,159,127,32,35,35,4,124,96,28
Semiconductors,14.0902,Computer Hardware Engineering,Postbaccalaureate certificate,2,1,1,0,0,0,2,1,1
Semiconductors,14.1001,Electrical and Electronics Engineering,All award levels (total),29241,24344,4897,17292,17292,2139,11949,9191,2758
Semiconductors,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,15,13,2,15,15,2,0,0,0
Semiconductors,14.1001,Electrical and Electronics Engineering,Associate's degree,224,202,22,214,214,20,10,8,2
Semiconductors,14.1001,Electrical and Electronics Engineering,Bachelor's degree,14887,13022,1865,12875,12875,1525,2012,1672,340
Semiconductors,14.1001,Electrical and Electronics Engineering,Master's degree,11678,9041,2637,3386,3386,484,8292,6139,2153
Semiconductors,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2274,1933,341,732,732,96,1542,1297,245
Semiconductors,14.1001,Electrical and Electronics Engineering,Doctor's degree – other,3,3,0,2,2,0,1,1,0
Semiconductors,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,107,87,20,48,48,9,59,48,11
Semiconductors,14.1001,Electrical and Electronics Engineering,Post-master's certificate,53,43,10,20,20,3,33,26,7
Semiconductors,14.3201,Polymer/Plastics Engineering,All award levels (total),278,213,65,174,174,32,104,71,33
Semiconductors,14.3201,Polymer/Plastics Engineering,Bachelor's degree,80,70,10,78,78,10,2,2,0
Semiconductors,14.3201,Polymer/Plastics Engineering,Master's degree,113,81,32,54,54,13,59,40,19
Semiconductors,14.3201,Polymer/Plastics Engineering,Doctor's degree – research/scholarship,71,51,20,29,29,7,42,29,13
Semiconductors,14.3201,Polymer/Plastics Engineering,Postbaccalaureate certificate,14,11,3,13,13,2,1,0,1
Semiconductors,14.4101,Electromechanical Engineering,All award levels (total),54,50,4,43,43,1,11,8,3
Semiconductors,14.4101,Electromechanical Engineering,Bachelor's degree,44,42,2,41,41,1,3,2,1
Semiconductors,14.4101,Electromechanical Engineering,Postbaccalaureate certificate,10,8,2,2,2,0,8,6,2
Semiconductors,14.9999,"Engineering, Other",All award levels (total),2581,1965,616,2004,2004,443,577,404,173
Semiconductors,14.9999,"Engineering, Other",Postsecondary certificate < 60 semester credit hours,32,20,12,31,31,12,1,1,0
Semiconductors,14.9999,"Engineering, Other",Associate's degree,37,30,7,31,31,4,6,3,3
Semiconductors,14.9999,"Engineering, Other",Bachelor's degree,907,710,197,840,840,176,67,46,21
Semiconductors,14.9999,"Engineering, Other",Master's degree,1247,939,308,829,829,183,418,293,125
Semiconductors,14.9999,"Engineering, Other",Doctor's degree – research/scholarship,142,96,46,73,73,28,69,51,18
Semiconductors,14.9999,"Engineering, Other",Postbaccalaureate certificate,207,166,41,195,195,38,12,9,3
Semiconductors,14.9999,"Engineering, Other",Post-master's certificate,9,4,5,5,5,2,4,1,3
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",All award levels (total),9667,8850,817,9440,9440,801,227,211,16
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate < 60 semester credit hours,906,840,66,897,897,65,9,8,1
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate > 60 semester credit hours,9,7,2,9,9,2,0,0,0
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Associate's degree,7023,6401,622,6994,6994,621,29,28,1
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Bachelor's degree,1684,1566,118,1531,1531,113,153,148,5
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Master's degree,45,36,9,9,9,0,36,27,9
Semiconductors,15.0616,Semiconductor Manufacturing Technology/Technician,All award levels (total),14,14,0,14,14,0,0,0,0
Semiconductors,15.0616,Semiconductor Manufacturing Technology/Technician,Associate's degree,14,14,0,14,14,0,0,0,0
Semiconductors,40.0808,Condensed Matter and Materials Physics,All award levels (total),12,10,2,4,4,0,8,6,2
Semiconductors,40.0808,Condensed Matter and Materials Physics,Master's degree,2,2,0,1,1,0,1,1,0
Semiconductors,40.0808,Condensed Matter and Materials Physics,Doctor's degree – research/scholarship,10,8,2,3,3,0,7,5,2
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",All award levels (total),5718,4958,760,4992,4992,669,726,635,91
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Associate's degree,3,1,2,3,3,2,0,0,0
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Bachelor's degree,3944,3420,524,3672,3672,495,272,243,29
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Master's degree,1407,1225,182,1070,1070,138,337,293,44
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Doctor's degree – research/scholarship,322,274,48,206,206,31,116,99,17
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Postbaccalaureate certificate,38,34,4,37,37,3,1,0,1
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Post-master's certificate,4,4,0,4,4,0,0,0,0
Space,14.0804,Transportation and Highway Engineering,All award levels (total),116,74,42,66,66,22,50,30,20
Space,14.0804,Transportation and Highway Engineering,Associate's degree,5,5,0,5,5,0,0,0,0
Space,14.0804,Transportation and Highway Engineering,Bachelor's degree,9,7,2,9,9,2,0,0,0
Space,14.0804,Transportation and Highway Engineering,Master's degree,89,51,38,45,45,19,44,25,19
Space,14.0804,Transportation and Highway Engineering,Doctor's degree – research/scholarship,9,9,0,6,6,0,3,3,0
Space,14.0804,Transportation and Highway Engineering,Postbaccalaureate certificate,4,2,2,1,1,1,3,2,1
Space,14.2201,Naval Architecture and Marine Engineering,All award levels (total),442,393,49,406,406,45,36,32,4
Space,14.2201,Naval Architecture and Marine Engineering,Postsecondary certificate < 60 semester credit hours,10,10,0,10,10,0,0,0,0
Space,14.2201,Naval Architecture and Marine Engineering,Bachelor's degree,384,339,45,361,361,43,23,21,2
Space,14.2201,Naval Architecture and Marine Engineering,Master's degree,37,35,2,28,28,1,9,8,1
Space,14.2201,Naval Architecture and Marine Engineering,Doctor's degree – research/scholarship,7,6,1,4,4,0,3,2,1
Space,14.2201,Naval Architecture and Marine Engineering,Postbaccalaureate certificate,4,3,1,3,3,1,1,1,0
Space,14.2401,Ocean Engineering,All award levels (total),318,236,82,239,239,64,79,61,18
Space,14.2401,Ocean Engineering,Bachelor's degree,179,130,49,175,175,49,4,4,0
Space,14.2401,Ocean Engineering,Master's degree,95,75,20,44,44,7,51,38,13
Space,14.2401,Ocean Engineering,Doctor's degree – research/scholarship,19,11,8,11,11,6,8,6,2
Space,14.2401,Ocean Engineering,Postbaccalaureate certificate,25,20,5,9,9,2,16,13,3
Space,40.0201,Astronomy,All award levels (total),476,310,166,423,423,148,53,35,18
Space,40.0201,Astronomy,Associate's degree,5,5,0,4,4,0,1,1,0
Space,40.0201,Astronomy,Bachelor's degree,275,187,88,260,260,83,15,10,5
Space,40.0201,Astronomy,Master's degree,102,61,41,83,83,32,19,10,9
Space,40.0201,Astronomy,Doctor's degree – research/scholarship,85,52,33,68,68,30,17,14,3
Space,40.0201,Astronomy,Post-master's certificate,9,5,4,8,8,3,1,0,1
Space,40.0202,Astrophysics,All award levels (total),212,143,69,191,191,61,21,13,8
Space,40.0202,Astrophysics,Bachelor's degree,159,108,51,153,153,49,6,4,2
Space,40.0202,Astrophysics,Master's degree,20,12,8,15,15,7,5,4,1
Space,40.0202,Astrophysics,Doctor's degree – research/scholarship,33,23,10,23,23,5,10,5,5
Space,40.0601,"Geology/Earth Science, General",All award levels (total),7593,4575,3018,7098,7098,2802,495,279,216
Space,40.0601,"Geology/Earth Science, General",Postsecondary certificate < 60 semester credit hours,1,1,0,1,1,0,0,0,0
Space,40.0601,"Geology/Earth Science, General",Associate's degree,99,57,42,98,98,42,1,1,0
Space,40.0601,"Geology/Earth Science, General",Bachelor's degree,5583,3459,2124,5417,5417,2045,166,87,79
Space,40.0601,"Geology/Earth Science, General",Master's degree,1459,811,648,1269,1269,565,190,107,83
Space,40.0601,"Geology/Earth Science, General",Doctor's degree – research/scholarship,423,234,189,301,301,142,122,75,47
Space,40.0601,"Geology/Earth Science, General",Postbaccalaureate certificate,6,2,4,5,5,4,1,1,0
Space,40.0601,"Geology/Earth Science, General",Post-master's certificate,22,11,11,7,7,4,15,8,7
Space,40.0603,Geophysics and Seismology,All award levels (total),345,242,103,235,235,75,110,82,28
Space,40.0603,Geophysics and Seismology,Bachelor's degree,148,100,48,127,127,39,21,12,9
Space,40.0603,Geophysics and Seismology,Master's degree,124,91,33,74,74,25,50,42,8
Space,40.0603,Geophysics and Seismology,Doctor's degree – research/scholarship,73,51,22,34,34,11,39,28,11
Space,40.0802,Atomic/Molecular Physics,All award levels (total),24,17,7,16,16,4,8,5,3
Space,40.0802,Atomic/Molecular Physics,Bachelor's degree,2,1,1,1,1,1,1,1,0
Space,40.0802,Atomic/Molecular Physics,Master's degree,12,8,4,10,10,3,2,1,1
Space,40.0802,Atomic/Molecular Physics,Doctor's degree – research/scholarship,10,8,2,5,5,0,5,3,2
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",All award levels (total),2225,1228,997,2137,2137,953,88,44,44
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Postsecondary certificate < 60 semester credit hours,18,11,7,18,18,7,0,0,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Associate's degree,306,221,85,306,306,85,0,0,0
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Bachelor's degree,1346,734,612,1334,1334,607,12,7,5
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Master's degree,452,208,244,395,395,214,57,27,30
Sustainable Energy Technology,3.0101,"Natural Resources/Conservation, General",Doctor's degree – research/scholarship,86,43,43,68,68,34,18,9,9
