SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Lasers,40.0808,Condensed Matter and Materials Physics,All award levels (total),12,8,4,7,7,2,5,3,2
Lasers,40.0808,Condensed Matter and Materials Physics,Bachelor's degree,2,1,1,2,2,1,0,0,0
Lasers,40.0808,Condensed Matter and Materials Physics,Master's degree,4,4,0,3,3,0,1,1,0
Lasers,40.0808,Condensed Matter and Materials Physics,Doctor's degree – research/scholarship,6,3,3,2,2,1,4,2,2
Materials Science,14.0601,Ceramic Sciences and Engineering,All award levels (total),101,64,37,87,87,32,14,9,5
Materials Science,14.0601,Ceramic Sciences and Engineering,Bachelor's degree,71,44,27,70,70,27,1,1,0
Materials Science,14.0601,Ceramic Sciences and Engineering,Master's degree,14,9,5,9,9,2,5,2,3
Materials Science,14.0601,Ceramic Sciences and Engineering,Doctor's degree – research/scholarship,16,11,5,8,8,3,8,6,2
Materials Science,14.0701,Chemical Engineering,All award levels (total),14116,9216,4900,11433,11433,3993,2683,1776,907
Materials Science,14.0701,Chemical Engineering,Associate's degree,43,31,12,29,29,7,14,9,5
Materials Science,14.0701,Chemical Engineering,Bachelor's degree,11255,7284,3971,10040,10040,3576,1215,820,395
Materials Science,14.0701,Chemical Engineering,Master's degree,1779,1203,576,827,827,240,952,616,336
Materials Science,14.0701,Chemical Engineering,Doctor's degree – research/scholarship,1035,695,340,533,533,169,502,331,171
Materials Science,14.0701,Chemical Engineering,Postbaccalaureate certificate,4,3,1,4,4,1,0,0,0
Materials Science,14.0702,Chemical and Biomolecular Engineering,All award levels (total),246,152,94,182,182,66,64,36,28
Materials Science,14.0702,Chemical and Biomolecular Engineering,Associate's degree,4,4,0,4,4,0,0,0,0
Materials Science,14.0702,Chemical and Biomolecular Engineering,Bachelor's degree,168,101,67,149,149,58,19,10,9
Materials Science,14.0702,Chemical and Biomolecular Engineering,Master's degree,40,27,13,15,15,3,25,15,10
Materials Science,14.0702,Chemical and Biomolecular Engineering,Doctor's degree – research/scholarship,34,20,14,14,14,5,20,11,9
Materials Science,14.1801,Materials Engineering,All award levels (total),3472,2385,1087,2363,2363,778,1109,800,309
Materials Science,14.1801,Materials Engineering,Postsecondary certificate < 60 semester credit hours,48,38,10,48,48,10,0,0,0
Materials Science,14.1801,Materials Engineering,Associate's degree,7,7,0,6,6,0,1,1,0
Materials Science,14.1801,Materials Engineering,Bachelor's degree,1554,1046,508,1395,1395,464,159,115,44
Materials Science,14.1801,Materials Engineering,Master's degree,1140,796,344,568,568,186,572,414,158
Materials Science,14.1801,Materials Engineering,Doctor's degree – research/scholarship,714,494,220,341,341,115,373,268,105
Materials Science,14.1801,Materials Engineering,Postbaccalaureate certificate,4,2,2,4,4,2,0,0,0
Materials Science,14.1801,Materials Engineering,Post-master's certificate,5,2,3,1,1,1,4,2,2
Materials Science,14.3201,Polymer/Plastics Engineering,All award levels (total),386,298,88,274,274,54,112,78,34
Materials Science,14.3201,Polymer/Plastics Engineering,Bachelor's degree,181,149,32,171,171,30,10,8,2
Materials Science,14.3201,Polymer/Plastics Engineering,Master's degree,111,78,33,50,50,11,61,39,22
Materials Science,14.3201,Polymer/Plastics Engineering,Doctor's degree – research/scholarship,84,62,22,43,43,12,41,31,10
Materials Science,14.3201,Polymer/Plastics Engineering,Postbaccalaureate certificate,9,8,1,9,9,1,0,0,0
Materials Science,14.3201,Polymer/Plastics Engineering,Post-master's certificate,1,1,0,1,1,0,0,0,0
Materials Science,14.9999,"Engineering, Other",All award levels (total),2929,2090,839,2142,2142,621,787,569,218
Materials Science,14.9999,"Engineering, Other",Postsecondary certificate < 60 semester credit hours,24,15,9,23,23,9,1,1,0
Materials Science,14.9999,"Engineering, Other",Associate's degree,15,13,2,15,15,2,0,0,0
Materials Science,14.9999,"Engineering, Other",Bachelor's degree,1031,744,287,878,878,261,153,127,26
Materials Science,14.9999,"Engineering, Other",Master's degree,1357,964,393,853,853,243,504,354,150
Materials Science,14.9999,"Engineering, Other",Doctor's degree – research/scholarship,191,124,67,88,88,32,103,68,35
Materials Science,14.9999,"Engineering, Other",Doctor's degree – other,2,2,0,2,2,0,0,0,0
Materials Science,14.9999,"Engineering, Other",Postbaccalaureate certificate,259,195,64,240,240,57,19,12,7
Materials Science,14.9999,"Engineering, Other",Post-master's certificate,50,33,17,43,43,17,7,7,0
Materials Science,40.0507,Polymer Chemistry,All award levels (total),102,70,32,36,36,9,66,43,23
Materials Science,40.0507,Polymer Chemistry,Bachelor's degree,1,1,0,1,1,0,0,0,0
Materials Science,40.0507,Polymer Chemistry,Master's degree,66,41,25,24,24,6,42,23,19
Materials Science,40.0507,Polymer Chemistry,Doctor's degree – research/scholarship,35,28,7,11,11,3,24,20,4
Materials Science,40.0508,Chemical Physics,All award levels (total),52,31,21,37,37,13,15,7,8
Materials Science,40.0508,Chemical Physics,Bachelor's degree,27,16,11,26,26,10,1,0,1
Materials Science,40.0508,Chemical Physics,Master's degree,8,7,1,3,3,0,5,4,1
Materials Science,40.0508,Chemical Physics,Doctor's degree – research/scholarship,17,8,9,8,8,3,9,3,6
Materials Science,40.1001,Materials Science,All award levels (total),642,459,183,399,399,123,243,183,60
Materials Science,40.1001,Materials Science,Bachelor's degree,226,175,51,182,182,45,44,38,6
Materials Science,40.1001,Materials Science,Master's degree,252,168,84,117,117,41,135,92,43
Materials Science,40.1001,Materials Science,Doctor's degree – research/scholarship,161,115,46,97,97,35,64,53,11
Materials Science,40.1001,Materials Science,Postbaccalaureate certificate,3,1,2,3,3,2,0,0,0
Materials Science,40.1002,Materials Chemistry,All award levels (total),18,13,5,12,12,3,6,4,2
Materials Science,40.1002,Materials Chemistry,Master's degree,9,5,4,7,7,2,2,0,2
Materials Science,40.1002,Materials Chemistry,Doctor's degree – research/scholarship,9,8,1,5,5,1,4,4,0
Neuroscience,26.0203,Biophysics,All award levels (total),457,294,163,283,283,106,174,117,57
Neuroscience,26.0203,Biophysics,Bachelor's degree,145,90,55,138,138,52,7,4,3
Neuroscience,26.0203,Biophysics,Master's degree,27,16,11,20,20,8,7,4,3
Neuroscience,26.0203,Biophysics,Doctor's degree – research/scholarship,103,71,32,72,72,22,31,21,10
Neuroscience,26.0203,Biophysics,Doctor's degree – professional practice,2,2,0,1,1,0,1,1,0
Neuroscience,26.0203,Biophysics,Post-master's certificate,180,115,65,52,52,24,128,87,41
Neuroscience,26.1001,Pharmacology,All award levels (total),497,228,269,404,404,215,93,39,54
Neuroscience,26.1001,Pharmacology,Bachelor's degree,52,29,23,51,51,22,1,0,1
Neuroscience,26.1001,Pharmacology,Master's degree,218,92,126,179,179,104,39,17,22
Neuroscience,26.1001,Pharmacology,Doctor's degree – research/scholarship,225,106,119,173,173,89,52,22,30
Neuroscience,26.1001,Pharmacology,Postbaccalaureate certificate,2,1,1,1,1,0,1,0,1
Neuroscience,26.1003,Neuropharmacology,All award levels (total),36,15,21,35,35,20,1,0,1
Neuroscience,26.1003,Neuropharmacology,Master's degree,36,15,21,35,35,20,1,0,1
Neuroscience,26.1007,Pharmacology and Toxicology,All award levels (total),230,87,143,171,171,101,59,17,42
Neuroscience,26.1007,Pharmacology and Toxicology,Bachelor's degree,67,31,36,61,61,32,6,2,4
Neuroscience,26.1007,Pharmacology and Toxicology,Master's degree,115,38,77,71,71,45,44,12,32
Neuroscience,26.1007,Pharmacology and Toxicology,Doctor's degree – research/scholarship,48,18,30,39,39,24,9,3,6
Neuroscience,26.1501,Neuroscience,All award levels (total),8434,2989,5445,7970,7970,5159,464,178,286
Neuroscience,26.1501,Neuroscience,Postsecondary certificate < 60 semester credit hours,29,7,22,29,29,22,0,0,0
Neuroscience,26.1501,Neuroscience,Associate's degree,1,0,1,1,1,1,0,0,0
Neuroscience,26.1501,Neuroscience,Bachelor's degree,7398,2488,4910,7091,7091,4692,307,89,218
Neuroscience,26.1501,Neuroscience,Master's degree,289,129,160,243,243,135,46,21,25
Neuroscience,26.1501,Neuroscience,Doctor's degree – research/scholarship,679,350,329,573,573,288,106,65,41
Neuroscience,26.1501,Neuroscience,Doctor's degree – professional practice,1,0,1,1,1,1,0,0,0
Neuroscience,26.1501,Neuroscience,Postbaccalaureate certificate,21,12,9,16,16,7,5,3,2
Neuroscience,26.1501,Neuroscience,Post-master's certificate,16,3,13,16,16,13,0,0,0
Neuroscience,26.1503,Neurobiology and Anatomy,All award levels (total),912,363,549,845,845,512,67,30,37
Neuroscience,26.1503,Neurobiology and Anatomy,Bachelor's degree,825,309,516,775,775,485,50,19,31
Neuroscience,26.1503,Neurobiology and Anatomy,Master's degree,11,6,5,9,9,5,2,2,0
Neuroscience,26.1503,Neurobiology and Anatomy,Doctor's degree – research/scholarship,64,41,23,50,50,18,14,9,5
Neuroscience,26.1503,Neurobiology and Anatomy,Postbaccalaureate certificate,12,7,5,11,11,4,1,0,1
Neuroscience,26.1504,Neurobiology and Behavior,All award levels (total),76,17,59,71,71,55,5,1,4
Neuroscience,26.1504,Neurobiology and Behavior,Bachelor's degree,59,9,50,54,54,46,5,1,4
Neuroscience,26.1504,Neurobiology and Behavior,Master's degree,8,3,5,8,8,5,0,0,0
Neuroscience,26.1504,Neurobiology and Behavior,Doctor's degree – research/scholarship,9,5,4,9,9,4,0,0,0
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,All award levels (total),241,79,162,194,194,126,47,11,36
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Bachelor's degree,149,49,100,133,133,88,16,4,12
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Master's degree,46,11,35,27,27,21,19,5,14
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Doctor's degree – research/scholarship,22,7,15,16,16,9,6,0,6
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Postbaccalaureate certificate,24,12,12,18,18,8,6,2,4
Neuroscience,42.2706,Behavioral Neuroscience,All award levels (total),1251,373,878,1224,1224,860,27,9,18
Neuroscience,42.2706,Behavioral Neuroscience,Bachelor's degree,1213,362,851,1196,1196,840,17,6,11
Neuroscience,42.2706,Behavioral Neuroscience,Master's degree,28,6,22,21,21,17,7,2,5
Neuroscience,42.2706,Behavioral Neuroscience,Doctor's degree – research/scholarship,10,5,5,7,7,3,3,1,2
Robotics,11.0102,Artificial Intelligence,All award levels (total),326,239,87,145,145,38,181,132,49
Robotics,11.0102,Artificial Intelligence,Bachelor's degree,18,18,0,18,18,0,0,0,0
Robotics,11.0102,Artificial Intelligence,Master's degree,261,183,78,114,114,36,147,105,42
Robotics,11.0102,Artificial Intelligence,Doctor's degree – research/scholarship,46,38,8,13,13,2,33,27,6
Robotics,11.0102,Artificial Intelligence,Postbaccalaureate certificate,1,0,1,0,0,0,1,0,1
Robotics,11.0103,Information Technology,All award levels (total),22023,16320,5703,18615,18615,4336,3408,2041,1367
Robotics,11.0103,Information Technology,Postsecondary certificate < 60 semester credit hours,573,441,132,564,564,129,9,6,3
Robotics,11.0103,Information Technology,Postsecondary certificate > 60 semester credit hours,13,10,3,13,13,3,0,0,0
Robotics,11.0103,Information Technology,Associate's degree,4730,3719,1011,4595,4595,975,135,99,36
Robotics,11.0103,Information Technology,Bachelor's degree,11399,8973,2426,10804,10804,2267,595,436,159
Robotics,11.0103,Information Technology,Master's degree,4956,2961,1995,2367,2367,866,2589,1460,1129
Robotics,11.0103,Information Technology,Doctor's degree – research/scholarship,70,45,25,48,48,18,22,15,7
Robotics,11.0103,Information Technology,Postbaccalaureate certificate,280,170,110,224,224,78,56,24,32
Robotics,11.0103,Information Technology,Post-master's certificate,2,1,1,0,0,0,2,1,1
Robotics,14.0901,"Computer Engineering, General",All award levels (total),12341,10377,1964,9098,9098,1184,3243,2463,780
Robotics,14.0901,"Computer Engineering, General",Associate's degree,36,30,6,35,35,5,1,0,1
Robotics,14.0901,"Computer Engineering, General",Bachelor's degree,9110,7922,1188,8121,8121,1034,989,835,154
Robotics,14.0901,"Computer Engineering, General",Master's degree,2769,2073,696,810,810,120,1959,1383,576
Robotics,14.0901,"Computer Engineering, General",Doctor's degree – research/scholarship,348,295,53,93,93,15,255,217,38
Robotics,14.0901,"Computer Engineering, General",Postbaccalaureate certificate,53,41,12,23,23,5,30,23,7
Robotics,14.0901,"Computer Engineering, General",Post-master's certificate,25,16,9,16,16,5,9,5,4
Robotics,14.0903,Computer Software Engineering,All award levels (total),3414,2545,869,2012,2012,381,1402,914,488
Robotics,14.0903,Computer Software Engineering,Postsecondary certificate < 60 semester credit hours,1,1,0,1,1,0,0,0,0
Robotics,14.0903,Computer Software Engineering,Associate's degree,67,50,17,67,67,17,0,0,0
Robotics,14.0903,Computer Software Engineering,Bachelor's degree,1519,1291,228,1400,1400,209,119,100,19
Robotics,14.0903,Computer Software Engineering,Master's degree,1766,1163,603,508,508,144,1258,799,459
Robotics,14.0903,Computer Software Engineering,Doctor's degree – research/scholarship,14,13,1,3,3,0,11,10,1
Robotics,14.0903,Computer Software Engineering,Postbaccalaureate certificate,47,27,20,33,33,11,14,5,9
Robotics,14.1001,Electrical and Electronics Engineering,All award levels (total),30549,25145,5404,19645,19645,2916,10904,8416,2488
Robotics,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,9,9,0,9,9,0,0,0,0
Robotics,14.1001,Electrical and Electronics Engineering,Associate's degree,277,230,47,260,260,44,17,14,3
Robotics,14.1001,Electrical and Electronics Engineering,Bachelor's degree,17758,15153,2605,15258,15258,2216,2500,2111,389
Robotics,14.1001,Electrical and Electronics Engineering,Master's degree,10141,7792,2349,3424,3424,533,6717,4901,1816
Robotics,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2272,1883,389,650,650,116,1622,1349,273
Robotics,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,84,73,11,40,40,5,44,38,6
Robotics,14.1001,Electrical and Electronics Engineering,Post-master's certificate,8,5,3,4,4,2,4,3,1
Robotics,14.2701,Systems Engineering,All award levels (total),3477,2616,861,2833,2833,707,644,490,154
Robotics,14.2701,Systems Engineering,Postsecondary certificate < 60 semester credit hours,4,2,2,4,4,2,0,0,0
Robotics,14.2701,Systems Engineering,Bachelor's degree,834,598,236,783,783,225,51,40,11
Robotics,14.2701,Systems Engineering,Master's degree,2020,1542,478,1516,1516,348,504,374,130
Robotics,14.2701,Systems Engineering,Doctor's degree – research/scholarship,114,90,24,71,71,15,43,34,9
Robotics,14.2701,Systems Engineering,Postbaccalaureate certificate,486,373,113,441,441,109,45,41,4
Robotics,14.2701,Systems Engineering,Post-master's certificate,19,11,8,18,18,8,1,1,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",All award levels (total),827,708,119,586,586,78,241,200,41
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postsecondary certificate < 60 semester credit hours,38,35,3,35,35,3,3,3,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Associate's degree,134,125,9,132,132,8,2,1,1
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Bachelor's degree,323,278,45,281,281,41,42,38,4
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Master's degree,297,239,58,120,120,24,177,143,34
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Doctor's degree – research/scholarship,27,24,3,10,10,1,17,15,2
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postbaccalaureate certificate,8,7,1,8,8,1,0,0,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,All award levels (total),2035,1901,134,1974,1974,129,61,56,5
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Postsecondary certificate < 60 semester credit hours,708,666,42,704,704,40,4,2,2
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Associate's degree,1047,972,75,1034,1034,72,13,10,3
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Bachelor's degree,269,254,15,228,228,15,41,41,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Master's degree,11,9,2,8,8,2,3,3,0
Robotics,15.0405,Robotics Technology/Technician,All award levels (total),358,325,33,328,328,29,30,26,4
Robotics,15.0405,Robotics Technology/Technician,Postsecondary certificate < 60 semester credit hours,51,48,3,49,49,2,2,1,1
Robotics,15.0405,Robotics Technology/Technician,Associate's degree,260,236,24,255,255,23,5,4,1
Robotics,15.0405,Robotics Technology/Technician,Bachelor's degree,29,25,4,14,14,3,15,14,1
Robotics,15.0405,Robotics Technology/Technician,Master's degree,18,16,2,10,10,1,8,7,1
Robotics,15.0406,Automation Engineer Technology/Technician,All award levels (total),789,746,43,786,786,42,3,2,1
Robotics,15.0406,Automation Engineer Technology/Technician,Postsecondary certificate < 60 semester credit hours,237,217,20,236,236,19,1,0,1
Robotics,15.0406,Automation Engineer Technology/Technician,Postsecondary certificate > 60 semester credit hours,21,21,0,21,21,0,0,0,0
Robotics,15.0406,Automation Engineer Technology/Technician,Associate's degree,392,379,13,390,390,13,2,2,0
Robotics,15.0406,Automation Engineer Technology/Technician,Bachelor's degree,137,127,10,137,137,10,0,0,0
Robotics,15.0406,Automation Engineer Technology/Technician,Postbaccalaureate certificate,2,2,0,2,2,0,0,0,0
Semiconductors,14.0701,Chemical Engineering,All award levels (total),14116,9216,4900,11433,11433,3993,2683,1776,907
Semiconductors,14.0701,Chemical Engineering,Associate's degree,43,31,12,29,29,7,14,9,5
Semiconductors,14.0701,Chemical Engineering,Bachelor's degree,11255,7284,3971,10040,10040,3576,1215,820,395
Semiconductors,14.0701,Chemical Engineering,Master's degree,1779,1203,576,827,827,240,952,616,336
Semiconductors,14.0701,Chemical Engineering,Doctor's degree – research/scholarship,1035,695,340,533,533,169,502,331,171
Semiconductors,14.0701,Chemical Engineering,Postbaccalaureate certificate,4,3,1,4,4,1,0,0,0
Semiconductors,14.0702,Chemical and Biomolecular Engineering,All award levels (total),246,152,94,182,182,66,64,36,28
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Associate's degree,4,4,0,4,4,0,0,0,0
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Bachelor's degree,168,101,67,149,149,58,19,10,9
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Master's degree,40,27,13,15,15,3,25,15,10
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Doctor's degree – research/scholarship,34,20,14,14,14,5,20,11,9
Semiconductors,14.0902,Computer Hardware Engineering,All award levels (total),43,40,3,32,32,2,11,10,1
Semiconductors,14.0902,Computer Hardware Engineering,Associate's degree,1,1,0,1,1,0,0,0,0
Semiconductors,14.0902,Computer Hardware Engineering,Master's degree,37,34,3,26,26,2,11,10,1
Semiconductors,14.0902,Computer Hardware Engineering,Postbaccalaureate certificate,5,5,0,5,5,0,0,0,0
Semiconductors,14.1001,Electrical and Electronics Engineering,All award levels (total),30549,25145,5404,19645,19645,2916,10904,8416,2488
Semiconductors,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,9,9,0,9,9,0,0,0,0
Semiconductors,14.1001,Electrical and Electronics Engineering,Associate's degree,277,230,47,260,260,44,17,14,3
Semiconductors,14.1001,Electrical and Electronics Engineering,Bachelor's degree,17758,15153,2605,15258,15258,2216,2500,2111,389
Semiconductors,14.1001,Electrical and Electronics Engineering,Master's degree,10141,7792,2349,3424,3424,533,6717,4901,1816
Semiconductors,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2272,1883,389,650,650,116,1622,1349,273
Semiconductors,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,84,73,11,40,40,5,44,38,6
Semiconductors,14.1001,Electrical and Electronics Engineering,Post-master's certificate,8,5,3,4,4,2,4,3,1
Semiconductors,14.3201,Polymer/Plastics Engineering,All award levels (total),386,298,88,274,274,54,112,78,34
Semiconductors,14.3201,Polymer/Plastics Engineering,Bachelor's degree,181,149,32,171,171,30,10,8,2
Semiconductors,14.3201,Polymer/Plastics Engineering,Master's degree,111,78,33,50,50,11,61,39,22
Semiconductors,14.3201,Polymer/Plastics Engineering,Doctor's degree – research/scholarship,84,62,22,43,43,12,41,31,10
Semiconductors,14.3201,Polymer/Plastics Engineering,Postbaccalaureate certificate,9,8,1,9,9,1,0,0,0
Semiconductors,14.3201,Polymer/Plastics Engineering,Post-master's certificate,1,1,0,1,1,0,0,0,0
Semiconductors,14.4101,Electromechanical Engineering,All award levels (total),65,60,5,50,50,4,15,14,1
Semiconductors,14.4101,Electromechanical Engineering,Associate's degree,20,18,2,20,20,2,0,0,0
Semiconductors,14.4101,Electromechanical Engineering,Bachelor's degree,28,26,2,28,28,2,0,0,0
Semiconductors,14.4101,Electromechanical Engineering,Doctor's degree – research/scholarship,2,2,0,2,2,0,0,0,0
Semiconductors,14.4101,Electromechanical Engineering,Postbaccalaureate certificate,15,14,1,0,0,0,15,14,1
Semiconductors,14.9999,"Engineering, Other",All award levels (total),2929,2090,839,2142,2142,621,787,569,218
Semiconductors,14.9999,"Engineering, Other",Postsecondary certificate < 60 semester credit hours,24,15,9,23,23,9,1,1,0
Semiconductors,14.9999,"Engineering, Other",Associate's degree,15,13,2,15,15,2,0,0,0
Semiconductors,14.9999,"Engineering, Other",Bachelor's degree,1031,744,287,878,878,261,153,127,26
Semiconductors,14.9999,"Engineering, Other",Master's degree,1357,964,393,853,853,243,504,354,150
Semiconductors,14.9999,"Engineering, Other",Doctor's degree – research/scholarship,191,124,67,88,88,32,103,68,35
Semiconductors,14.9999,"Engineering, Other",Doctor's degree – other,2,2,0,2,2,0,0,0,0
Semiconductors,14.9999,"Engineering, Other",Postbaccalaureate certificate,259,195,64,240,240,57,19,12,7
Semiconductors,14.9999,"Engineering, Other",Post-master's certificate,50,33,17,43,43,17,7,7,0
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",All award levels (total),5623,5135,488,5417,5417,473,206,191,15
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate < 60 semester credit hours,1078,975,103,1070,1070,103,8,8,0
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate > 60 semester credit hours,3,3,0,3,3,0,0,0,0
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Associate's degree,3117,2872,245,3052,3052,239,65,59,6
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Bachelor's degree,1410,1272,138,1280,1280,129,130,121,9
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Master's degree,15,13,2,12,12,2,3,3,0
Semiconductors,15.0616,Semiconductor Manufacturing Technology/Technician,All award levels (total),5,4,1,5,5,1,0,0,0
Semiconductors,15.0616,Semiconductor Manufacturing Technology/Technician,Associate's degree,5,4,1,5,5,1,0,0,0
Semiconductors,40.0808,Condensed Matter and Materials Physics,All award levels (total),12,8,4,7,7,2,5,3,2
Semiconductors,40.0808,Condensed Matter and Materials Physics,Bachelor's degree,2,1,1,2,2,1,0,0,0
Semiconductors,40.0808,Condensed Matter and Materials Physics,Master's degree,4,4,0,3,3,0,1,1,0
Semiconductors,40.0808,Condensed Matter and Materials Physics,Doctor's degree – research/scholarship,6,3,3,2,2,1,4,2,2
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",All award levels (total),7063,6024,1039,6173,6173,867,890,718,172
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Associate's degree,13,12,1,13,13,1,0,0,0
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Bachelor's degree,4887,4217,670,4570,4570,609,317,256,61
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Master's degree,1715,1413,302,1310,1310,216,405,319,86
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Doctor's degree – research/scholarship,372,318,54,207,207,29,165,140,25
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Postbaccalaureate certificate,76,64,12,73,73,12,3,3,0
Space,14.0804,Transportation and Highway Engineering,All award levels (total),121,94,27,64,64,15,57,45,12
Space,14.0804,Transportation and Highway Engineering,Associate's degree,3,2,1,3,3,1,0,0,0
Space,14.0804,Transportation and Highway Engineering,Bachelor's degree,6,6,0,6,6,0,0,0,0
Space,14.0804,Transportation and Highway Engineering,Master's degree,93,71,22,48,48,13,45,36,9
Space,14.0804,Transportation and Highway Engineering,Doctor's degree – research/scholarship,18,14,4,6,6,1,12,9,3
Space,14.0804,Transportation and Highway Engineering,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
Space,14.2201,Naval Architecture and Marine Engineering,All award levels (total),481,412,69,462,462,64,19,14,5
Space,14.2201,Naval Architecture and Marine Engineering,Postsecondary certificate < 60 semester credit hours,7,7,0,5,5,0,2,2,0
Space,14.2201,Naval Architecture and Marine Engineering,Bachelor's degree,426,366,60,418,418,58,8,6,2
Space,14.2201,Naval Architecture and Marine Engineering,Master's degree,41,34,7,33,33,5,8,6,2
Space,14.2201,Naval Architecture and Marine Engineering,Doctor's degree – research/scholarship,6,4,2,5,5,1,1,0,1
Space,14.2201,Naval Architecture and Marine Engineering,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
Space,14.2401,Ocean Engineering,All award levels (total),346,261,85,276,276,72,70,57,13
Space,14.2401,Ocean Engineering,Bachelor's degree,192,142,50,184,184,48,8,6,2
Space,14.2401,Ocean Engineering,Master's degree,85,66,19,55,55,16,30,27,3
Space,14.2401,Ocean Engineering,Doctor's degree – research/scholarship,30,24,6,9,9,3,21,18,3
Space,14.2401,Ocean Engineering,Postbaccalaureate certificate,26,18,8,15,15,3,11,6,5
Space,14.2401,Ocean Engineering,Post-master's certificate,13,11,2,13,13,2,0,0,0
Space,29.0305,Space Systems Operations,All award levels (total),37,29,8,35,35,7,2,1,1
Space,29.0305,Space Systems Operations,Master's degree,24,19,5,22,22,4,2,1,1
Space,29.0305,Space Systems Operations,Postbaccalaureate certificate,13,10,3,13,13,3,0,0,0
Space,40.0201,Astronomy,All award levels (total),700,429,271,608,608,232,92,53,39
Space,40.0201,Astronomy,Postsecondary certificate < 60 semester credit hours,1,1,0,1,1,0,0,0,0
Space,40.0201,Astronomy,Associate's degree,15,9,6,15,15,6,0,0,0
Space,40.0201,Astronomy,Bachelor's degree,435,268,167,404,404,154,31,18,13
Space,40.0201,Astronomy,Master's degree,141,85,56,111,111,46,30,20,10
Space,40.0201,Astronomy,Doctor's degree – research/scholarship,108,66,42,77,77,26,31,15,16
Space,40.0202,Astrophysics,All award levels (total),341,218,123,295,295,108,46,31,15
Space,40.0202,Astrophysics,Bachelor's degree,238,155,83,217,217,78,21,16,5
Space,40.0202,Astrophysics,Master's degree,55,34,21,43,43,18,12,9,3
Space,40.0202,Astrophysics,Doctor's degree – research/scholarship,48,29,19,35,35,12,13,6,7
Space,40.0601,"Geology/Earth Science, General",All award levels (total),7526,4391,3135,6935,6935,2926,591,382,209
Space,40.0601,"Geology/Earth Science, General",Postsecondary certificate < 60 semester credit hours,1,1,0,1,1,0,0,0,0
Space,40.0601,"Geology/Earth Science, General",Associate's degree,133,78,55,133,133,55,0,0,0
Space,40.0601,"Geology/Earth Science, General",Bachelor's degree,5503,3218,2285,5228,5228,2193,275,183,92
Space,40.0601,"Geology/Earth Science, General",Master's degree,1357,784,573,1203,1203,517,154,98,56
Space,40.0601,"Geology/Earth Science, General",Doctor's degree – research/scholarship,515,304,211,354,354,150,161,100,61
Space,40.0601,"Geology/Earth Science, General",Postbaccalaureate certificate,17,6,11,16,16,11,1,1,0
