SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Lasers,40.0807,Optics/Optical Sciences,Bachelor's degree,36,29,7,31,31,7,5,5,0
Lasers,40.0807,Optics/Optical Sciences,Master's degree,110,83,27,80,80,18,30,21,9
Lasers,40.0807,Optics/Optical Sciences,Doctor's degree – research/scholarship,59,42,17,38,38,11,21,15,6
Lasers,40.0807,Optics/Optical Sciences,Postbaccalaureate certificate,15,12,3,14,14,2,1,0,1
Lasers,40.0808,Condensed Matter and Materials Physics,All award levels (total),6,5,1,0,0,0,6,5,1
Lasers,40.0808,Condensed Matter and Materials Physics,Doctor's degree – research/scholarship,6,5,1,0,0,0,6,5,1
Materials Science,14.0601,Ceramic Sciences and Engineering,All award levels (total),100,61,39,91,91,37,9,7,2
Materials Science,14.0601,Ceramic Sciences and Engineering,Bachelor's degree,73,41,32,73,73,32,0,0,0
Materials Science,14.0601,Ceramic Sciences and Engineering,Master's degree,16,10,6,10,10,4,6,4,2
Materials Science,14.0601,Ceramic Sciences and Engineering,Doctor's degree – research/scholarship,11,10,1,8,8,1,3,3,0
Materials Science,14.0701,Chemical Engineering,All award levels (total),11980,7206,4774,9953,9953,4019,2027,1272,755
Materials Science,14.0701,Chemical Engineering,Postsecondary certificate < 60 semester credit hours,23,8,15,23,23,15,0,0,0
Materials Science,14.0701,Chemical Engineering,Associate's degree,32,20,12,28,28,11,4,3,1
Materials Science,14.0701,Chemical Engineering,Bachelor's degree,9282,5507,3775,8447,8447,3479,835,539,296
Materials Science,14.0701,Chemical Engineering,Master's degree,1494,916,578,914,914,349,580,351,229
Materials Science,14.0701,Chemical Engineering,Doctor's degree – research/scholarship,1138,747,391,537,537,164,601,374,227
Materials Science,14.0701,Chemical Engineering,Postbaccalaureate certificate,4,3,1,2,2,1,2,2,0
Materials Science,14.0701,Chemical Engineering,Post-master's certificate,7,5,2,2,2,0,5,3,2
Materials Science,14.0702,Chemical and Biomolecular Engineering,All award levels (total),266,155,111,197,197,91,69,49,20
Materials Science,14.0702,Chemical and Biomolecular Engineering,Associate's degree,4,3,1,4,4,1,0,0,0
Materials Science,14.0702,Chemical and Biomolecular Engineering,Bachelor's degree,152,76,76,136,136,70,16,10,6
Materials Science,14.0702,Chemical and Biomolecular Engineering,Master's degree,62,37,25,35,35,15,27,17,10
Materials Science,14.0702,Chemical and Biomolecular Engineering,Doctor's degree – research/scholarship,48,39,9,22,22,5,26,22,4
Materials Science,14.1801,Materials Engineering,All award levels (total),3388,2257,1131,2452,2452,849,936,654,282
Materials Science,14.1801,Materials Engineering,Associate's degree,2,2,0,2,2,0,0,0,0
Materials Science,14.1801,Materials Engineering,Bachelor's degree,1535,1024,511,1367,1367,464,168,121,47
Materials Science,14.1801,Materials Engineering,Master's degree,1047,672,375,684,684,250,363,238,125
Materials Science,14.1801,Materials Engineering,Doctor's degree – research/scholarship,770,538,232,371,371,126,399,293,106
Materials Science,14.1801,Materials Engineering,Postbaccalaureate certificate,29,18,11,25,25,8,4,1,3
Materials Science,14.1801,Materials Engineering,Post-master's certificate,5,3,2,3,3,1,2,1,1
Materials Science,14.3201,Polymer/Plastics Engineering,All award levels (total),325,246,79,274,274,65,51,37,14
Materials Science,14.3201,Polymer/Plastics Engineering,Bachelor's degree,169,136,33,164,164,32,5,4,1
Materials Science,14.3201,Polymer/Plastics Engineering,Master's degree,85,63,22,69,69,20,16,14,2
Materials Science,14.3201,Polymer/Plastics Engineering,Doctor's degree – research/scholarship,56,38,18,28,28,7,28,17,11
Materials Science,14.3201,Polymer/Plastics Engineering,Postbaccalaureate certificate,15,9,6,13,13,6,2,2,0
Materials Science,14.9999,"Engineering, Other",All award levels (total),2777,1882,895,1980,1980,657,797,559,238
Materials Science,14.9999,"Engineering, Other",Postsecondary certificate < 60 semester credit hours,21,11,10,20,20,9,1,0,1
Materials Science,14.9999,"Engineering, Other",Associate's degree,10,9,1,10,10,1,0,0,0
Materials Science,14.9999,"Engineering, Other",Bachelor's degree,867,556,311,802,802,292,65,46,19
Materials Science,14.9999,"Engineering, Other",Master's degree,1414,976,438,829,829,263,585,410,175
Materials Science,14.9999,"Engineering, Other",Doctor's degree – research/scholarship,186,135,51,90,90,28,96,73,23
Materials Science,14.9999,"Engineering, Other",Postbaccalaureate certificate,243,177,66,208,208,51,35,20,15
Materials Science,14.9999,"Engineering, Other",Post-master's certificate,36,18,18,21,21,13,15,10,5
Materials Science,40.0507,Polymer Chemistry,All award levels (total),58,35,23,30,30,13,28,18,10
Materials Science,40.0507,Polymer Chemistry,Bachelor's degree,1,1,0,1,1,0,0,0,0
Materials Science,40.0507,Polymer Chemistry,Master's degree,37,23,14,22,22,8,15,9,6
Materials Science,40.0507,Polymer Chemistry,Doctor's degree – research/scholarship,20,11,9,7,7,5,13,9,4
Materials Science,40.0508,Chemical Physics,All award levels (total),46,26,20,40,40,16,6,2,4
Materials Science,40.0508,Chemical Physics,Bachelor's degree,28,15,13,27,27,13,1,1,0
Materials Science,40.0508,Chemical Physics,Master's degree,6,2,4,5,5,3,1,0,1
Materials Science,40.0508,Chemical Physics,Doctor's degree – research/scholarship,12,9,3,8,8,0,4,1,3
Materials Science,40.1001,Materials Science,All award levels (total),592,402,190,373,373,129,219,158,61
Materials Science,40.1001,Materials Science,Postsecondary certificate < 60 semester credit hours,2,0,2,1,1,1,1,0,1
Materials Science,40.1001,Materials Science,Bachelor's degree,160,97,63,127,127,52,33,22,11
Materials Science,40.1001,Materials Science,Master's degree,230,166,64,136,136,41,94,71,23
Materials Science,40.1001,Materials Science,Doctor's degree – research/scholarship,190,130,60,102,102,34,88,62,26
Materials Science,40.1001,Materials Science,Postbaccalaureate certificate,8,7,1,7,7,1,1,1,0
Materials Science,40.1001,Materials Science,Post-master's certificate,2,2,0,0,0,0,2,2,0
Materials Science,40.1002,Materials Chemistry,All award levels (total),23,14,9,14,14,4,9,4,5
Materials Science,40.1002,Materials Chemistry,Master's degree,13,9,4,11,11,3,2,1,1
Materials Science,40.1002,Materials Chemistry,Doctor's degree – research/scholarship,10,5,5,3,3,1,7,3,4
Neuroscience,26.0203,Biophysics,All award levels (total),310,187,123,244,244,98,66,41,25
Neuroscience,26.0203,Biophysics,Bachelor's degree,154,87,67,141,141,60,13,6,7
Neuroscience,26.0203,Biophysics,Master's degree,32,18,14,18,18,10,14,10,4
Neuroscience,26.0203,Biophysics,Doctor's degree – research/scholarship,120,81,39,82,82,25,38,24,14
Neuroscience,26.0203,Biophysics,Doctor's degree – professional practice,3,0,3,3,3,3,0,0,0
Neuroscience,26.0203,Biophysics,Postbaccalaureate certificate,1,1,0,0,0,0,1,1,0
Neuroscience,26.1001,Pharmacology,All award levels (total),544,221,323,467,467,271,77,25,52
Neuroscience,26.1001,Pharmacology,Bachelor's degree,71,36,35,68,68,34,3,2,1
Neuroscience,26.1001,Pharmacology,Master's degree,258,95,163,222,222,137,36,10,26
Neuroscience,26.1001,Pharmacology,Doctor's degree – research/scholarship,207,88,119,170,170,95,37,13,24
Neuroscience,26.1001,Pharmacology,Postbaccalaureate certificate,5,2,3,5,5,3,0,0,0
Neuroscience,26.1001,Pharmacology,Post-master's certificate,3,0,3,2,2,2,1,0,1
Neuroscience,26.1003,Neuropharmacology,All award levels (total),27,8,19,27,27,19,0,0,0
Neuroscience,26.1003,Neuropharmacology,Master's degree,27,8,19,27,27,19,0,0,0
Neuroscience,26.1007,Pharmacology and Toxicology,All award levels (total),181,66,115,141,141,88,40,13,27
Neuroscience,26.1007,Pharmacology and Toxicology,Bachelor's degree,52,19,33,48,48,31,4,2,2
Neuroscience,26.1007,Pharmacology and Toxicology,Master's degree,102,35,67,70,70,44,32,9,23
Neuroscience,26.1007,Pharmacology and Toxicology,Doctor's degree – research/scholarship,27,12,15,23,23,13,4,2,2
Neuroscience,26.1501,Neuroscience,All award levels (total),11161,3512,7649,10597,10597,7285,564,200,364
Neuroscience,26.1501,Neuroscience,Postsecondary certificate < 60 semester credit hours,40,10,30,40,40,30,0,0,0
Neuroscience,26.1501,Neuroscience,Associate's degree,5,1,4,5,5,4,0,0,0
Neuroscience,26.1501,Neuroscience,Bachelor's degree,9902,2991,6911,9511,9511,6637,391,117,274
Neuroscience,26.1501,Neuroscience,Master's degree,443,161,282,388,388,248,55,21,34
Neuroscience,26.1501,Neuroscience,Doctor's degree – research/scholarship,724,332,392,611,611,339,113,60,53
Neuroscience,26.1501,Neuroscience,Postbaccalaureate certificate,24,6,18,22,22,17,2,1,1
Neuroscience,26.1501,Neuroscience,Post-master's certificate,23,11,12,20,20,10,3,1,2
Neuroscience,26.1503,Neurobiology and Anatomy,All award levels (total),949,310,639,890,890,601,59,21,38
Neuroscience,26.1503,Neurobiology and Anatomy,Bachelor's degree,835,261,574,791,791,546,44,16,28
Neuroscience,26.1503,Neurobiology and Anatomy,Master's degree,36,13,23,29,29,19,7,3,4
Neuroscience,26.1503,Neurobiology and Anatomy,Doctor's degree – research/scholarship,74,34,40,66,66,34,8,2,6
Neuroscience,26.1503,Neurobiology and Anatomy,Postbaccalaureate certificate,4,2,2,4,4,2,0,0,0
Neuroscience,26.1504,Neurobiology and Behavior,All award levels (total),195,36,159,190,190,155,5,1,4
Neuroscience,26.1504,Neurobiology and Behavior,Bachelor's degree,172,27,145,169,169,142,3,0,3
Neuroscience,26.1504,Neurobiology and Behavior,Master's degree,12,4,8,10,10,7,2,1,1
Neuroscience,26.1504,Neurobiology and Behavior,Doctor's degree – research/scholarship,11,5,6,11,11,6,0,0,0
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,All award levels (total),284,80,204,232,232,167,52,15,37
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Bachelor's degree,207,52,155,187,187,140,20,5,15
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Master's degree,37,10,27,19,19,13,18,4,14
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Doctor's degree – research/scholarship,29,13,16,19,19,9,10,3,7
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Postbaccalaureate certificate,11,5,6,7,7,5,4,3,1
Neuroscience,42.2706,Behavioral Neuroscience,All award levels (total),1364,303,1061,1318,1318,1024,46,9,37
Neuroscience,42.2706,Behavioral Neuroscience,Associate's degree,1,0,1,1,1,1,0,0,0
Neuroscience,42.2706,Behavioral Neuroscience,Bachelor's degree,1286,282,1004,1255,1255,980,31,7,24
Neuroscience,42.2706,Behavioral Neuroscience,Master's degree,47,11,36,37,37,27,10,1,9
Neuroscience,42.2706,Behavioral Neuroscience,Doctor's degree – research/scholarship,30,10,20,25,25,16,5,1,4
Robotics,11.0102,Artificial Intelligence,All award levels (total),703,511,192,379,379,110,324,242,82
Robotics,11.0102,Artificial Intelligence,Associate's degree,7,6,1,7,7,1,0,0,0
Robotics,11.0102,Artificial Intelligence,Bachelor's degree,104,71,33,85,85,25,19,11,8
Robotics,11.0102,Artificial Intelligence,Master's degree,486,352,134,224,224,72,262,200,62
Robotics,11.0102,Artificial Intelligence,Doctor's degree – research/scholarship,37,28,9,9,9,3,28,22,6
Robotics,11.0102,Artificial Intelligence,Postbaccalaureate certificate,69,54,15,54,54,9,15,9,6
Robotics,11.0103,Information Technology,All award levels (total),27068,19582,7486,23395,23395,6004,3673,2191,1482
Robotics,11.0103,Information Technology,Postsecondary certificate < 60 semester credit hours,593,437,156,584,584,152,9,5,4
Robotics,11.0103,Information Technology,Postsecondary certificate > 60 semester credit hours,12,9,3,12,12,3,0,0,0
Robotics,11.0103,Information Technology,Associate's degree,5943,4554,1389,5824,5824,1348,119,78,41
Robotics,11.0103,Information Technology,Bachelor's degree,13586,10408,3178,12790,12790,2918,796,536,260
Robotics,11.0103,Information Technology,Master's degree,6419,3866,2553,3766,3766,1423,2653,1523,1130
Robotics,11.0103,Information Technology,Doctor's degree – research/scholarship,134,88,46,95,95,32,39,25,14
Robotics,11.0103,Information Technology,Postbaccalaureate certificate,350,199,151,295,295,118,55,22,33
Robotics,11.0103,Information Technology,Post-master's certificate,31,21,10,29,29,10,2,2,0
Robotics,14.0901,"Computer Engineering, General",All award levels (total),12499,10377,2122,9905,9905,1546,2594,2018,576
Robotics,14.0901,"Computer Engineering, General",Associate's degree,36,36,0,32,32,0,4,4,0
Robotics,14.0901,"Computer Engineering, General",Bachelor's degree,9963,8389,1574,8810,8810,1361,1153,940,213
Robotics,14.0901,"Computer Engineering, General",Master's degree,2056,1596,460,921,921,157,1135,832,303
Robotics,14.0901,"Computer Engineering, General",Doctor's degree – research/scholarship,402,320,82,102,102,22,300,240,60
Robotics,14.0901,"Computer Engineering, General",Postbaccalaureate certificate,26,22,4,24,24,4,2,2,0
Robotics,14.0901,"Computer Engineering, General",Post-master's certificate,16,14,2,16,16,2,0,0,0
Robotics,14.0903,Computer Software Engineering,All award levels (total),4057,3051,1006,2789,2789,548,1268,810,458
Robotics,14.0903,Computer Software Engineering,Postsecondary certificate < 60 semester credit hours,8,6,2,8,8,2,0,0,0
Robotics,14.0903,Computer Software Engineering,Associate's degree,75,53,22,75,75,22,0,0,0
Robotics,14.0903,Computer Software Engineering,Bachelor's degree,2153,1790,363,1958,1958,322,195,154,41
Robotics,14.0903,Computer Software Engineering,Master's degree,1731,1136,595,695,695,191,1036,632,404
Robotics,14.0903,Computer Software Engineering,Doctor's degree – research/scholarship,21,14,7,5,5,1,16,10,6
Robotics,14.0903,Computer Software Engineering,Postbaccalaureate certificate,69,52,17,48,48,10,21,14,7
Robotics,14.1001,Electrical and Electronics Engineering,All award levels (total),25759,21207,4552,18833,18833,3176,6926,5550,1376
Robotics,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,160,142,18,160,160,18,0,0,0
Robotics,14.1001,Electrical and Electronics Engineering,Associate's degree,250,216,34,229,229,32,21,19,2
Robotics,14.1001,Electrical and Electronics Engineering,Bachelor's degree,16287,13573,2714,14305,14305,2415,1982,1683,299
Robotics,14.1001,Electrical and Electronics Engineering,Master's degree,6780,5394,1386,3454,3454,593,3326,2533,793
Robotics,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2158,1775,383,588,588,107,1570,1294,276
Robotics,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,110,95,15,90,90,11,20,16,4
Robotics,14.1001,Electrical and Electronics Engineering,Post-master's certificate,14,12,2,7,7,0,7,5,2
Robotics,14.2701,Systems Engineering,All award levels (total),3719,2740,979,3177,3177,834,542,397,145
Robotics,14.2701,Systems Engineering,Bachelor's degree,727,498,229,668,668,212,59,42,17
Robotics,14.2701,Systems Engineering,Master's degree,2159,1576,583,1801,1801,477,358,252,106
Robotics,14.2701,Systems Engineering,Doctor's degree – research/scholarship,152,131,21,77,77,9,75,63,12
Robotics,14.2701,Systems Engineering,Postbaccalaureate certificate,653,511,142,605,605,133,48,39,9
Robotics,14.2701,Systems Engineering,Post-master's certificate,28,24,4,26,26,3,2,1,1
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",All award levels (total),1145,957,188,896,896,149,249,210,39
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postsecondary certificate < 60 semester credit hours,63,54,9,63,63,9,0,0,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Associate's degree,93,78,15,93,93,15,0,0,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Bachelor's degree,475,393,82,442,442,73,33,24,9
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Master's degree,403,338,65,224,224,39,179,153,26
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Doctor's degree – research/scholarship,61,56,5,26,26,2,35,32,3
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postbaccalaureate certificate,50,38,12,48,48,11,2,1,1
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,All award levels (total),2227,2057,170,2195,2195,165,32,27,5
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Postsecondary certificate < 60 semester credit hours,982,917,65,976,976,65,6,6,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Associate's degree,920,848,72,910,910,69,10,7,3
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Bachelor's degree,318,289,29,302,302,27,16,14,2
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Master's degree,7,3,4,7,7,4,0,0,0
Robotics,15.0405,Robotics Technology/Technician,All award levels (total),381,327,54,369,369,51,12,9,3
Robotics,15.0405,Robotics Technology/Technician,Postsecondary certificate < 60 semester credit hours,93,81,12,93,93,12,0,0,0
Robotics,15.0405,Robotics Technology/Technician,Associate's degree,229,204,25,229,229,25,0,0,0
Robotics,15.0405,Robotics Technology/Technician,Bachelor's degree,30,21,9,29,29,9,1,1,0
Robotics,15.0405,Robotics Technology/Technician,Master's degree,29,21,8,18,18,5,11,8,3
Robotics,15.0406,Automation Engineer Technology/Technician,All award levels (total),831,768,63,825,825,63,6,6,0
Robotics,15.0406,Automation Engineer Technology/Technician,Postsecondary certificate < 60 semester credit hours,228,214,14,227,227,14,1,1,0
Robotics,15.0406,Automation Engineer Technology/Technician,Postsecondary certificate > 60 semester credit hours,12,12,0,12,12,0,0,0,0
Robotics,15.0406,Automation Engineer Technology/Technician,Associate's degree,477,445,32,472,472,32,5,5,0
Robotics,15.0406,Automation Engineer Technology/Technician,Bachelor's degree,111,96,15,111,111,15,0,0,0
Robotics,15.0406,Automation Engineer Technology/Technician,Master's degree,2,0,2,2,2,2,0,0,0
Robotics,15.0406,Automation Engineer Technology/Technician,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
Semiconductors,14.0701,Chemical Engineering,All award levels (total),11980,7206,4774,9953,9953,4019,2027,1272,755
Semiconductors,14.0701,Chemical Engineering,Postsecondary certificate < 60 semester credit hours,23,8,15,23,23,15,0,0,0
Semiconductors,14.0701,Chemical Engineering,Associate's degree,32,20,12,28,28,11,4,3,1
Semiconductors,14.0701,Chemical Engineering,Bachelor's degree,9282,5507,3775,8447,8447,3479,835,539,296
Semiconductors,14.0701,Chemical Engineering,Master's degree,1494,916,578,914,914,349,580,351,229
Semiconductors,14.0701,Chemical Engineering,Doctor's degree – research/scholarship,1138,747,391,537,537,164,601,374,227
Semiconductors,14.0701,Chemical Engineering,Postbaccalaureate certificate,4,3,1,2,2,1,2,2,0
Semiconductors,14.0701,Chemical Engineering,Post-master's certificate,7,5,2,2,2,0,5,3,2
Semiconductors,14.0702,Chemical and Biomolecular Engineering,All award levels (total),266,155,111,197,197,91,69,49,20
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Associate's degree,4,3,1,4,4,1,0,0,0
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Bachelor's degree,152,76,76,136,136,70,16,10,6
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Master's degree,62,37,25,35,35,15,27,17,10
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Doctor's degree – research/scholarship,48,39,9,22,22,5,26,22,4
Semiconductors,14.0902,Computer Hardware Engineering,All award levels (total),45,39,6,35,35,2,10,6,4
Semiconductors,14.0902,Computer Hardware Engineering,Bachelor's degree,7,5,2,6,6,1,1,0,1
Semiconductors,14.0902,Computer Hardware Engineering,Master's degree,37,33,4,28,28,1,9,6,3
Semiconductors,14.0902,Computer Hardware Engineering,Doctor's degree – research/scholarship,1,1,0,1,1,0,0,0,0
Semiconductors,14.1001,Electrical and Electronics Engineering,All award levels (total),25759,21207,4552,18833,18833,3176,6926,5550,1376
Semiconductors,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,160,142,18,160,160,18,0,0,0
Semiconductors,14.1001,Electrical and Electronics Engineering,Associate's degree,250,216,34,229,229,32,21,19,2
Semiconductors,14.1001,Electrical and Electronics Engineering,Bachelor's degree,16287,13573,2714,14305,14305,2415,1982,1683,299
Semiconductors,14.1001,Electrical and Electronics Engineering,Master's degree,6780,5394,1386,3454,3454,593,3326,2533,793
Semiconductors,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2158,1775,383,588,588,107,1570,1294,276
Semiconductors,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,110,95,15,90,90,11,20,16,4
Semiconductors,14.1001,Electrical and Electronics Engineering,Post-master's certificate,14,12,2,7,7,0,7,5,2
Semiconductors,14.3201,Polymer/Plastics Engineering,All award levels (total),325,246,79,274,274,65,51,37,14
Semiconductors,14.3201,Polymer/Plastics Engineering,Bachelor's degree,169,136,33,164,164,32,5,4,1
Semiconductors,14.3201,Polymer/Plastics Engineering,Master's degree,85,63,22,69,69,20,16,14,2
Semiconductors,14.3201,Polymer/Plastics Engineering,Doctor's degree – research/scholarship,56,38,18,28,28,7,28,17,11
Semiconductors,14.3201,Polymer/Plastics Engineering,Postbaccalaureate certificate,15,9,6,13,13,6,2,2,0
Semiconductors,14.4101,Electromechanical Engineering,All award levels (total),32,28,4,28,28,4,4,4,0
Semiconductors,14.4101,Electromechanical Engineering,Associate's degree,4,2,2,4,4,2,0,0,0
Semiconductors,14.4101,Electromechanical Engineering,Bachelor's degree,27,26,1,23,23,1,4,4,0
Semiconductors,14.4101,Electromechanical Engineering,Doctor's degree – research/scholarship,1,0,1,1,1,1,0,0,0
Semiconductors,14.9999,"Engineering, Other",All award levels (total),2777,1882,895,1980,1980,657,797,559,238
Semiconductors,14.9999,"Engineering, Other",Postsecondary certificate < 60 semester credit hours,21,11,10,20,20,9,1,0,1
Semiconductors,14.9999,"Engineering, Other",Associate's degree,10,9,1,10,10,1,0,0,0
Semiconductors,14.9999,"Engineering, Other",Bachelor's degree,867,556,311,802,802,292,65,46,19
Semiconductors,14.9999,"Engineering, Other",Master's degree,1414,976,438,829,829,263,585,410,175
Semiconductors,14.9999,"Engineering, Other",Doctor's degree – research/scholarship,186,135,51,90,90,28,96,73,23
Semiconductors,14.9999,"Engineering, Other",Postbaccalaureate certificate,243,177,66,208,208,51,35,20,15
Semiconductors,14.9999,"Engineering, Other",Post-master's certificate,36,18,18,21,21,13,15,10,5
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",All award levels (total),4260,3870,390,4138,4138,363,122,95,27
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate < 60 semester credit hours,614,573,41,603,603,38,11,8,3
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate > 60 semester credit hours,4,2,2,4,4,2,0,0,0
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Associate's degree,2358,2143,215,2312,2312,200,46,31,15
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Bachelor's degree,1273,1144,129,1214,1214,122,59,52,7
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Master's degree,11,8,3,5,5,1,6,4,2
Semiconductors,15.0616,Semiconductor Manufacturing Technology/Technician,All award levels (total),3,1,2,3,3,2,0,0,0
Semiconductors,15.0616,Semiconductor Manufacturing Technology/Technician,Postbaccalaureate certificate,3,1,2,3,3,2,0,0,0
Semiconductors,40.0808,Condensed Matter and Materials Physics,All award levels (total),6,5,1,0,0,0,6,5,1
Semiconductors,40.0808,Condensed Matter and Materials Physics,Doctor's degree – research/scholarship,6,5,1,0,0,0,6,5,1
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",All award levels (total),8617,7143,1474,7759,7759,1331,858,715,143
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Associate's degree,50,38,12,49,49,12,1,1,0
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Bachelor's degree,5944,4923,1021,5585,5585,970,359,308,51
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Master's degree,2077,1715,362,1791,1791,306,286,230,56
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Doctor's degree – research/scholarship,442,376,66,235,235,30,207,171,36
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Postbaccalaureate certificate,103,90,13,98,98,13,5,5,0
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Post-master's certificate,1,1,0,1,1,0,0,0,0
Space,14.0804,Transportation and Highway Engineering,All award levels (total),129,85,44,83,83,24,46,26,20
Space,14.0804,Transportation and Highway Engineering,Bachelor's degree,17,16,1,16,16,1,1,1,0
Space,14.0804,Transportation and Highway Engineering,Master's degree,79,47,32,57,57,22,22,12,10
Space,14.0804,Transportation and Highway Engineering,Doctor's degree – research/scholarship,28,18,10,5,5,0,23,13,10
Space,14.0804,Transportation and Highway Engineering,Postbaccalaureate certificate,5,4,1,5,5,1,0,0,0
Space,14.2201,Naval Architecture and Marine Engineering,All award levels (total),440,373,67,422,422,62,18,13,5
Space,14.2201,Naval Architecture and Marine Engineering,Postsecondary certificate < 60 semester credit hours,9,8,1,9,9,1,0,0,0
Space,14.2201,Naval Architecture and Marine Engineering,Bachelor's degree,374,317,57,368,368,55,6,4,2
Space,14.2201,Naval Architecture and Marine Engineering,Master's degree,37,33,4,30,30,3,7,6,1
Space,14.2201,Naval Architecture and Marine Engineering,Doctor's degree – research/scholarship,12,7,5,7,7,3,5,3,2
Space,14.2201,Naval Architecture and Marine Engineering,Postbaccalaureate certificate,8,8,0,8,8,0,0,0,0
Space,14.2401,Ocean Engineering,All award levels (total),296,207,89,272,272,84,24,19,5
Space,14.2401,Ocean Engineering,Bachelor's degree,200,142,58,199,199,58,1,1,0
Space,14.2401,Ocean Engineering,Master's degree,67,47,20,58,58,19,9,8,1
Space,14.2401,Ocean Engineering,Doctor's degree – research/scholarship,10,6,4,3,3,2,7,5,2
Space,14.2401,Ocean Engineering,Postbaccalaureate certificate,13,10,3,6,6,1,7,5,2
Space,14.2401,Ocean Engineering,Post-master's certificate,6,2,4,6,6,4,0,0,0
Space,29.0305,Space Systems Operations,All award levels (total),81,65,16,81,81,16,0,0,0
Space,29.0305,Space Systems Operations,Bachelor's degree,17,12,5,17,17,5,0,0,0
Space,29.0305,Space Systems Operations,Master's degree,40,32,8,40,40,8,0,0,0
Space,29.0305,Space Systems Operations,Postbaccalaureate certificate,24,21,3,24,24,3,0,0,0
Space,40.0201,Astronomy,All award levels (total),764,444,320,658,658,281,106,67,39
Space,40.0201,Astronomy,Associate's degree,17,9,8,17,17,8,0,0,0
Space,40.0201,Astronomy,Bachelor's degree,522,307,215,468,468,194,54,33,21
Space,40.0201,Astronomy,Master's degree,104,60,44,85,85,38,19,13,6
Space,40.0201,Astronomy,Doctor's degree – research/scholarship,118,67,51,86,86,40,32,21,11
Space,40.0201,Astronomy,Post-master's certificate,3,1,2,2,2,1,1,0,1
Space,40.0202,Astrophysics,All award levels (total),437,249,188,381,381,162,56,30,26
Space,40.0202,Astrophysics,Bachelor's degree,356,197,159,317,317,139,39,19,20
Space,40.0202,Astrophysics,Master's degree,31,21,10,23,23,7,8,5,3
Space,40.0202,Astrophysics,Doctor's degree – research/scholarship,50,31,19,41,41,16,9,6,3
Space,40.0601,"Geology/Earth Science, General",All award levels (total),6186,3252,2934,5734,5734,2745,452,263,189
Space,40.0601,"Geology/Earth Science, General",Postsecondary certificate < 60 semester credit hours,3,2,1,3,3,1,0,0,0
Space,40.0601,"Geology/Earth Science, General",Associate's degree,129,62,67,129,129,67,0,0,0
Space,40.0601,"Geology/Earth Science, General",Bachelor's degree,4418,2320,2098,4231,4231,2015,187,104,83
