SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Lasers,40.0808,Condensed Matter and Materials Physics,Bachelor's degree,1,1,0,1,1,0,0,0,0
Lasers,40.0808,Condensed Matter and Materials Physics,Master's degree,2,2,0,0,0,0,2,2,0
Lasers,40.0808,Condensed Matter and Materials Physics,Doctor's degree – research/scholarship,9,8,1,2,2,0,7,6,1
Materials Science,14.0601,Ceramic Sciences and Engineering,All award levels (total),100,67,33,92,92,33,8,8,0
Materials Science,14.0601,Ceramic Sciences and Engineering,Bachelor's degree,82,52,30,78,78,30,4,4,0
Materials Science,14.0601,Ceramic Sciences and Engineering,Master's degree,7,6,1,6,6,1,1,1,0
Materials Science,14.0601,Ceramic Sciences and Engineering,Doctor's degree – research/scholarship,11,9,2,8,8,2,3,3,0
Materials Science,14.0701,Chemical Engineering,All award levels (total),13699,9172,4527,11191,11191,3670,2508,1651,857
Materials Science,14.0701,Chemical Engineering,Associate's degree,38,24,14,25,25,9,13,8,5
Materials Science,14.0701,Chemical Engineering,Bachelor's degree,10900,7306,3594,9792,9792,3219,1108,733,375
Materials Science,14.0701,Chemical Engineering,Master's degree,1775,1153,622,862,862,296,913,587,326
Materials Science,14.0701,Chemical Engineering,Doctor's degree – research/scholarship,973,679,294,506,506,143,467,316,151
Materials Science,14.0701,Chemical Engineering,Postbaccalaureate certificate,4,3,1,3,3,1,1,1,0
Materials Science,14.0701,Chemical Engineering,Post-master's certificate,9,7,2,3,3,2,6,6,0
Materials Science,14.0702,Chemical and Biomolecular Engineering,All award levels (total),203,117,86,170,170,70,33,17,16
Materials Science,14.0702,Chemical and Biomolecular Engineering,Associate's degree,4,4,0,4,4,0,0,0,0
Materials Science,14.0702,Chemical and Biomolecular Engineering,Bachelor's degree,157,86,71,142,142,64,15,8,7
Materials Science,14.0702,Chemical and Biomolecular Engineering,Master's degree,20,11,9,9,9,3,11,5,6
Materials Science,14.0702,Chemical and Biomolecular Engineering,Doctor's degree – research/scholarship,22,16,6,15,15,3,7,4,3
Materials Science,14.1801,Materials Engineering,All award levels (total),3348,2361,987,2215,2215,645,1133,791,342
Materials Science,14.1801,Materials Engineering,Associate's degree,11,11,0,11,11,0,0,0,0
Materials Science,14.1801,Materials Engineering,Bachelor's degree,1535,1071,464,1329,1329,400,206,142,64
Materials Science,14.1801,Materials Engineering,Master's degree,1108,764,344,544,544,169,564,389,175
Materials Science,14.1801,Materials Engineering,Doctor's degree – research/scholarship,694,515,179,331,331,76,363,260,103
Materials Science,14.3201,Polymer/Plastics Engineering,All award levels (total),402,276,126,270,270,80,132,86,46
Materials Science,14.3201,Polymer/Plastics Engineering,Bachelor's degree,184,136,48,178,178,47,6,5,1
Materials Science,14.3201,Polymer/Plastics Engineering,Master's degree,109,68,41,46,46,19,63,41,22
Materials Science,14.3201,Polymer/Plastics Engineering,Doctor's degree – research/scholarship,89,58,31,28,28,9,61,39,22
Materials Science,14.3201,Polymer/Plastics Engineering,Postbaccalaureate certificate,20,14,6,18,18,5,2,1,1
Materials Science,14.9999,"Engineering, Other",All award levels (total),2628,1962,666,1930,1930,484,698,516,182
Materials Science,14.9999,"Engineering, Other",Postsecondary certificate < 60 semester credit hours,18,12,6,17,17,5,1,0,1
Materials Science,14.9999,"Engineering, Other",Associate's degree,22,20,2,21,21,2,1,1,0
Materials Science,14.9999,"Engineering, Other",Bachelor's degree,1007,790,217,858,858,194,149,126,23
Materials Science,14.9999,"Engineering, Other",Master's degree,1226,879,347,768,768,212,458,323,135
Materials Science,14.9999,"Engineering, Other",Doctor's degree – research/scholarship,160,112,48,87,87,28,73,53,20
Materials Science,14.9999,"Engineering, Other",Postbaccalaureate certificate,182,142,40,170,170,39,12,11,1
Materials Science,14.9999,"Engineering, Other",Post-master's certificate,13,7,6,9,9,4,4,2,2
Materials Science,40.0507,Polymer Chemistry,All award levels (total),99,60,39,35,35,13,64,38,26
Materials Science,40.0507,Polymer Chemistry,Bachelor's degree,4,4,0,4,4,0,0,0,0
Materials Science,40.0507,Polymer Chemistry,Master's degree,60,38,22,20,20,6,40,24,16
Materials Science,40.0507,Polymer Chemistry,Doctor's degree – research/scholarship,35,18,17,11,11,7,24,14,10
Materials Science,40.0508,Chemical Physics,All award levels (total),52,36,16,38,38,12,14,10,4
Materials Science,40.0508,Chemical Physics,Bachelor's degree,32,21,11,30,30,10,2,1,1
Materials Science,40.0508,Chemical Physics,Master's degree,7,4,3,4,4,1,3,1,2
Materials Science,40.0508,Chemical Physics,Doctor's degree – research/scholarship,13,11,2,4,4,1,9,8,1
Materials Science,40.1001,Materials Science,All award levels (total),573,405,168,331,331,103,242,177,65
Materials Science,40.1001,Materials Science,Associate's degree,1,1,0,1,1,0,0,0,0
Materials Science,40.1001,Materials Science,Bachelor's degree,190,133,57,164,164,50,26,19,7
Materials Science,40.1001,Materials Science,Master's degree,228,160,68,78,78,27,150,109,41
Materials Science,40.1001,Materials Science,Doctor's degree – research/scholarship,151,109,42,88,88,26,63,47,16
Materials Science,40.1001,Materials Science,Postbaccalaureate certificate,2,1,1,0,0,0,2,1,1
Materials Science,40.1001,Materials Science,Post-master's certificate,1,1,0,0,0,0,1,1,0
Materials Science,40.1002,Materials Chemistry,All award levels (total),23,15,8,14,14,6,9,7,2
Materials Science,40.1002,Materials Chemistry,Bachelor's degree,3,2,1,3,3,1,0,0,0
Materials Science,40.1002,Materials Chemistry,Master's degree,11,6,5,8,8,4,3,2,1
Materials Science,40.1002,Materials Chemistry,Doctor's degree – research/scholarship,9,7,2,3,3,1,6,5,1
Neuroscience,26.0203,Biophysics,All award levels (total),307,206,101,246,246,73,61,33,28
Neuroscience,26.0203,Biophysics,Bachelor's degree,160,110,50,150,150,45,10,5,5
Neuroscience,26.0203,Biophysics,Master's degree,32,19,13,16,16,6,16,9,7
Neuroscience,26.0203,Biophysics,Doctor's degree – research/scholarship,112,75,37,77,77,21,35,19,16
Neuroscience,26.0203,Biophysics,Doctor's degree – professional practice,3,2,1,3,3,1,0,0,0
Neuroscience,26.1001,Pharmacology,All award levels (total),474,214,260,367,367,197,107,44,63
Neuroscience,26.1001,Pharmacology,Bachelor's degree,76,41,35,72,72,32,4,1,3
Neuroscience,26.1001,Pharmacology,Master's degree,181,84,97,139,139,66,42,11,31
Neuroscience,26.1001,Pharmacology,Doctor's degree – research/scholarship,216,89,127,155,155,98,61,32,29
Neuroscience,26.1001,Pharmacology,Post-master's certificate,1,0,1,1,1,1,0,0,0
Neuroscience,26.1003,Neuropharmacology,All award levels (total),34,14,20,33,33,19,1,0,1
Neuroscience,26.1003,Neuropharmacology,Master's degree,34,14,20,33,33,19,1,0,1
Neuroscience,26.1007,Pharmacology and Toxicology,All award levels (total),215,101,114,164,164,88,51,25,26
Neuroscience,26.1007,Pharmacology and Toxicology,Bachelor's degree,75,39,36,70,70,35,5,4,1
Neuroscience,26.1007,Pharmacology and Toxicology,Master's degree,100,39,61,67,67,41,33,13,20
Neuroscience,26.1007,Pharmacology and Toxicology,Doctor's degree – research/scholarship,40,23,17,27,27,12,13,8,5
Neuroscience,26.1501,Neuroscience,All award levels (total),7015,2678,4337,6705,6705,4144,310,117,193
Neuroscience,26.1501,Neuroscience,Postsecondary certificate < 60 semester credit hours,27,5,22,27,27,22,0,0,0
Neuroscience,26.1501,Neuroscience,Associate's degree,8,3,5,8,8,5,0,0,0
Neuroscience,26.1501,Neuroscience,Bachelor's degree,6121,2286,3835,5925,5925,3707,196,68,128
Neuroscience,26.1501,Neuroscience,Master's degree,170,61,109,143,143,91,27,9,18
Neuroscience,26.1501,Neuroscience,Doctor's degree – research/scholarship,653,311,342,568,568,296,85,39,46
Neuroscience,26.1501,Neuroscience,Postbaccalaureate certificate,6,3,3,4,4,2,2,1,1
Neuroscience,26.1501,Neuroscience,Post-master's certificate,30,9,21,30,30,21,0,0,0
Neuroscience,26.1503,Neurobiology and Anatomy,All award levels (total),943,384,559,899,899,530,44,15,29
Neuroscience,26.1503,Neurobiology and Anatomy,Bachelor's degree,857,342,515,822,822,493,35,13,22
Neuroscience,26.1503,Neurobiology and Anatomy,Master's degree,18,10,8,16,16,6,2,0,2
Neuroscience,26.1503,Neurobiology and Anatomy,Doctor's degree – research/scholarship,54,28,26,48,48,22,6,2,4
Neuroscience,26.1503,Neurobiology and Anatomy,Postbaccalaureate certificate,14,4,10,13,13,9,1,0,1
Neuroscience,26.1504,Neurobiology and Behavior,All award levels (total),166,54,112,162,162,109,4,1,3
Neuroscience,26.1504,Neurobiology and Behavior,Bachelor's degree,115,34,81,111,111,78,4,1,3
Neuroscience,26.1504,Neurobiology and Behavior,Master's degree,36,12,24,36,36,24,0,0,0
Neuroscience,26.1504,Neurobiology and Behavior,Doctor's degree – research/scholarship,15,8,7,15,15,7,0,0,0
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,All award levels (total),183,41,142,161,161,124,22,4,18
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Bachelor's degree,125,25,100,119,119,95,6,1,5
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Master's degree,32,5,27,20,20,16,12,1,11
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Doctor's degree – research/scholarship,18,8,10,16,16,8,2,0,2
Neuroscience,42.2701,Cognitive Psychology and Psycholinguistics,Postbaccalaureate certificate,8,3,5,6,6,5,2,2,0
Neuroscience,42.2706,Behavioral Neuroscience,All award levels (total),1294,363,931,1262,1262,904,32,5,27
Neuroscience,42.2706,Behavioral Neuroscience,Bachelor's degree,1234,340,894,1208,1208,873,26,5,21
Neuroscience,42.2706,Behavioral Neuroscience,Master's degree,53,20,33,47,47,27,6,0,6
Neuroscience,42.2706,Behavioral Neuroscience,Doctor's degree – research/scholarship,7,3,4,7,7,4,0,0,0
Robotics,11.0102,Artificial Intelligence,All award levels (total),212,155,57,108,108,28,104,75,29
Robotics,11.0102,Artificial Intelligence,Bachelor's degree,11,10,1,11,11,1,0,0,0
Robotics,11.0102,Artificial Intelligence,Master's degree,184,135,49,93,93,26,91,68,23
Robotics,11.0102,Artificial Intelligence,Doctor's degree – research/scholarship,17,10,7,4,4,1,13,7,6
Robotics,11.0103,Information Technology,All award levels (total),20194,15178,5016,16292,16292,3612,3902,2498,1404
Robotics,11.0103,Information Technology,Postsecondary certificate < 60 semester credit hours,523,426,97,511,511,91,12,6,6
Robotics,11.0103,Information Technology,Postsecondary certificate > 60 semester credit hours,14,11,3,14,14,3,0,0,0
Robotics,11.0103,Information Technology,Associate's degree,4637,3637,1000,4539,4539,975,98,73,25
Robotics,11.0103,Information Technology,Bachelor's degree,9247,7495,1752,8850,8850,1660,397,305,92
Robotics,11.0103,Information Technology,Master's degree,5456,3421,2035,2135,2135,786,3321,2072,1249
Robotics,11.0103,Information Technology,Doctor's degree – research/scholarship,79,53,26,54,54,17,25,16,9
Robotics,11.0103,Information Technology,Postbaccalaureate certificate,235,133,102,187,187,80,48,26,22
Robotics,11.0103,Information Technology,Post-master's certificate,3,2,1,2,2,0,1,0,1
Robotics,14.0901,"Computer Engineering, General",All award levels (total),11037,9344,1693,7656,7656,860,3381,2548,833
Robotics,14.0901,"Computer Engineering, General",Associate's degree,33,30,3,31,31,3,2,2,0
Robotics,14.0901,"Computer Engineering, General",Bachelor's degree,7473,6633,840,6750,6750,733,723,616,107
Robotics,14.0901,"Computer Engineering, General",Master's degree,3148,2364,784,760,760,106,2388,1710,678
Robotics,14.0901,"Computer Engineering, General",Doctor's degree – research/scholarship,360,297,63,102,102,15,258,210,48
Robotics,14.0901,"Computer Engineering, General",Postbaccalaureate certificate,23,20,3,13,13,3,10,10,0
Robotics,14.0903,Computer Software Engineering,All award levels (total),3202,2333,869,1635,1635,286,1567,984,583
Robotics,14.0903,Computer Software Engineering,Postsecondary certificate < 60 semester credit hours,5,3,2,5,5,2,0,0,0
Robotics,14.0903,Computer Software Engineering,Associate's degree,27,23,4,27,27,4,0,0,0
Robotics,14.0903,Computer Software Engineering,Bachelor's degree,1078,945,133,991,991,120,87,74,13
Robotics,14.0903,Computer Software Engineering,Master's degree,2010,1298,712,546,546,147,1464,899,565
Robotics,14.0903,Computer Software Engineering,Doctor's degree – research/scholarship,14,11,3,6,6,1,8,6,2
Robotics,14.0903,Computer Software Engineering,Postbaccalaureate certificate,67,52,15,59,59,12,8,5,3
Robotics,14.0903,Computer Software Engineering,Post-master's certificate,1,1,0,1,1,0,0,0,0
Robotics,14.1001,Electrical and Electronics Engineering,All award levels (total),32381,26796,5585,19178,19178,2624,13203,10242,2961
Robotics,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,5,5,0,5,5,0,0,0,0
Robotics,14.1001,Electrical and Electronics Engineering,Associate's degree,249,235,14,238,238,12,11,9,2
Robotics,14.1001,Electrical and Electronics Engineering,Bachelor's degree,17228,14885,2343,14940,14940,2028,2288,1973,315
Robotics,14.1001,Electrical and Electronics Engineering,Master's degree,12447,9629,2818,3263,3263,464,9184,6830,2354
Robotics,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2264,1878,386,632,632,110,1632,1356,276
Robotics,14.1001,Electrical and Electronics Engineering,Doctor's degree – other,1,1,0,0,0,0,1,1,0
Robotics,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,161,142,19,81,81,6,80,67,13
Robotics,14.1001,Electrical and Electronics Engineering,Post-master's certificate,26,21,5,19,19,4,7,6,1
Robotics,14.2701,Systems Engineering,All award levels (total),3497,2677,820,2884,2884,658,613,451,162
Robotics,14.2701,Systems Engineering,Bachelor's degree,991,738,253,929,929,240,62,49,13
Robotics,14.2701,Systems Engineering,Master's degree,1882,1444,438,1418,1418,311,464,337,127
Robotics,14.2701,Systems Engineering,Doctor's degree – research/scholarship,128,105,23,82,82,12,46,35,11
Robotics,14.2701,Systems Engineering,Postbaccalaureate certificate,486,385,101,447,447,92,39,30,9
Robotics,14.2701,Systems Engineering,Post-master's certificate,10,5,5,8,8,3,2,0,2
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",All award levels (total),568,499,69,399,399,46,169,146,23
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postsecondary certificate < 60 semester credit hours,58,56,2,58,58,2,0,0,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postsecondary certificate > 60 semester credit hours,8,8,0,8,8,0,0,0,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Associate's degree,70,67,3,70,70,3,0,0,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Bachelor's degree,170,145,25,152,152,22,18,15,3
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Master's degree,224,191,33,82,82,13,142,122,20
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Doctor's degree – research/scholarship,24,20,4,15,15,4,9,9,0
Robotics,14.4201,"Mechatronics, Robotics, and Automation Engineering",Postbaccalaureate certificate,14,12,2,14,14,2,0,0,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,All award levels (total),1752,1663,89,1689,1689,86,63,60,3
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Postsecondary certificate < 60 semester credit hours,659,640,19,659,659,19,0,0,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Associate's degree,956,890,66,942,942,64,14,12,2
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Bachelor's degree,134,131,3,86,86,3,48,48,0
Robotics,15.0403,Electromechanical/Electromechanical Engineering Technology/Technician,Master's degree,3,2,1,2,2,0,1,0,1
Robotics,15.0405,Robotics Technology/Technician,All award levels (total),287,269,18,258,258,16,29,27,2
Robotics,15.0405,Robotics Technology/Technician,Postsecondary certificate < 60 semester credit hours,48,47,1,47,47,1,1,1,0
Robotics,15.0405,Robotics Technology/Technician,Associate's degree,187,176,11,183,183,11,4,4,0
Robotics,15.0405,Robotics Technology/Technician,Bachelor's degree,40,38,2,22,22,2,18,18,0
Robotics,15.0405,Robotics Technology/Technician,Master's degree,12,8,4,6,6,2,6,4,2
Robotics,15.0406,Automation Engineer Technology/Technician,All award levels (total),553,533,20,552,552,20,1,1,0
Robotics,15.0406,Automation Engineer Technology/Technician,Postsecondary certificate < 60 semester credit hours,118,116,2,118,118,2,0,0,0
Robotics,15.0406,Automation Engineer Technology/Technician,Postsecondary certificate > 60 semester credit hours,29,27,2,29,29,2,0,0,0
Robotics,15.0406,Automation Engineer Technology/Technician,Associate's degree,319,309,10,318,318,10,1,1,0
Robotics,15.0406,Automation Engineer Technology/Technician,Bachelor's degree,85,80,5,85,85,5,0,0,0
Robotics,15.0406,Automation Engineer Technology/Technician,Postbaccalaureate certificate,2,1,1,2,2,1,0,0,0
Semiconductors,14.0701,Chemical Engineering,All award levels (total),13699,9172,4527,11191,11191,3670,2508,1651,857
Semiconductors,14.0701,Chemical Engineering,Associate's degree,38,24,14,25,25,9,13,8,5
Semiconductors,14.0701,Chemical Engineering,Bachelor's degree,10900,7306,3594,9792,9792,3219,1108,733,375
Semiconductors,14.0701,Chemical Engineering,Master's degree,1775,1153,622,862,862,296,913,587,326
Semiconductors,14.0701,Chemical Engineering,Doctor's degree – research/scholarship,973,679,294,506,506,143,467,316,151
Semiconductors,14.0701,Chemical Engineering,Postbaccalaureate certificate,4,3,1,3,3,1,1,1,0
Semiconductors,14.0701,Chemical Engineering,Post-master's certificate,9,7,2,3,3,2,6,6,0
Semiconductors,14.0702,Chemical and Biomolecular Engineering,All award levels (total),203,117,86,170,170,70,33,17,16
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Associate's degree,4,4,0,4,4,0,0,0,0
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Bachelor's degree,157,86,71,142,142,64,15,8,7
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Master's degree,20,11,9,9,9,3,11,5,6
Semiconductors,14.0702,Chemical and Biomolecular Engineering,Doctor's degree – research/scholarship,22,16,6,15,15,3,7,4,3
Semiconductors,14.0902,Computer Hardware Engineering,All award levels (total),112,93,19,56,56,9,56,46,10
Semiconductors,14.0902,Computer Hardware Engineering,Bachelor's degree,24,18,6,18,18,6,6,6,0
Semiconductors,14.0902,Computer Hardware Engineering,Master's degree,66,56,10,19,19,0,47,37,10
Semiconductors,14.0902,Computer Hardware Engineering,Postbaccalaureate certificate,20,18,2,18,18,2,2,2,0
Semiconductors,14.0902,Computer Hardware Engineering,Post-master's certificate,2,1,1,1,1,1,1,1,0
Semiconductors,14.1001,Electrical and Electronics Engineering,All award levels (total),32381,26796,5585,19178,19178,2624,13203,10242,2961
Semiconductors,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,5,5,0,5,5,0,0,0,0
Semiconductors,14.1001,Electrical and Electronics Engineering,Associate's degree,249,235,14,238,238,12,11,9,2
Semiconductors,14.1001,Electrical and Electronics Engineering,Bachelor's degree,17228,14885,2343,14940,14940,2028,2288,1973,315
Semiconductors,14.1001,Electrical and Electronics Engineering,Master's degree,12447,9629,2818,3263,3263,464,9184,6830,2354
Semiconductors,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2264,1878,386,632,632,110,1632,1356,276
Semiconductors,14.1001,Electrical and Electronics Engineering,Doctor's degree – other,1,1,0,0,0,0,1,1,0
Semiconductors,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,161,142,19,81,81,6,80,67,13
Semiconductors,14.1001,Electrical and Electronics Engineering,Post-master's certificate,26,21,5,19,19,4,7,6,1
Semiconductors,14.3201,Polymer/Plastics Engineering,All award levels (total),402,276,126,270,270,80,132,86,46
Semiconductors,14.3201,Polymer/Plastics Engineering,Bachelor's degree,184,136,48,178,178,47,6,5,1
Semiconductors,14.3201,Polymer/Plastics Engineering,Master's degree,109,68,41,46,46,19,63,41,22
Semiconductors,14.3201,Polymer/Plastics Engineering,Doctor's degree – research/scholarship,89,58,31,28,28,9,61,39,22
Semiconductors,14.3201,Polymer/Plastics Engineering,Postbaccalaureate certificate,20,14,6,18,18,5,2,1,1
Semiconductors,14.4101,Electromechanical Engineering,All award levels (total),70,61,9,49,49,8,21,20,1
Semiconductors,14.4101,Electromechanical Engineering,Associate's degree,17,12,5,17,17,5,0,0,0
Semiconductors,14.4101,Electromechanical Engineering,Bachelor's degree,30,28,2,30,30,2,0,0,0
Semiconductors,14.4101,Electromechanical Engineering,Doctor's degree – research/scholarship,2,1,1,2,2,1,0,0,0
Semiconductors,14.4101,Electromechanical Engineering,Postbaccalaureate certificate,21,20,1,0,0,0,21,20,1
Semiconductors,14.9999,"Engineering, Other",All award levels (total),2628,1962,666,1930,1930,484,698,516,182
Semiconductors,14.9999,"Engineering, Other",Postsecondary certificate < 60 semester credit hours,18,12,6,17,17,5,1,0,1
Semiconductors,14.9999,"Engineering, Other",Associate's degree,22,20,2,21,21,2,1,1,0
Semiconductors,14.9999,"Engineering, Other",Bachelor's degree,1007,790,217,858,858,194,149,126,23
Semiconductors,14.9999,"Engineering, Other",Master's degree,1226,879,347,768,768,212,458,323,135
Semiconductors,14.9999,"Engineering, Other",Doctor's degree – research/scholarship,160,112,48,87,87,28,73,53,20
Semiconductors,14.9999,"Engineering, Other",Postbaccalaureate certificate,182,142,40,170,170,39,12,11,1
Semiconductors,14.9999,"Engineering, Other",Post-master's certificate,13,7,6,9,9,4,4,2,2
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",All award levels (total),5986,5488,498,5764,5764,484,222,208,14
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate < 60 semester credit hours,954,873,81,943,943,80,11,10,1
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate > 60 semester credit hours,1,1,0,1,1,0,0,0,0
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Associate's degree,3511,3222,289,3465,3465,288,46,45,1
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Bachelor's degree,1490,1368,122,1346,1346,115,144,137,7
Semiconductors,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Master's degree,30,24,6,9,9,1,21,16,5
Semiconductors,15.0616,Semiconductor Manufacturing Technology/Technician,All award levels (total),8,8,0,8,8,0,0,0,0
Semiconductors,15.0616,Semiconductor Manufacturing Technology/Technician,Associate's degree,8,8,0,8,8,0,0,0,0
Semiconductors,40.0808,Condensed Matter and Materials Physics,All award levels (total),12,11,1,3,3,0,9,8,1
Semiconductors,40.0808,Condensed Matter and Materials Physics,Bachelor's degree,1,1,0,1,1,0,0,0,0
Semiconductors,40.0808,Condensed Matter and Materials Physics,Master's degree,2,2,0,0,0,0,2,2,0
Semiconductors,40.0808,Condensed Matter and Materials Physics,Doctor's degree – research/scholarship,9,8,1,2,2,0,7,6,1
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",All award levels (total),6152,5289,863,5286,5286,711,866,714,152
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Bachelor's degree,4113,3548,565,3811,3811,510,302,247,55
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Master's degree,1650,1398,252,1216,1216,167,434,349,85
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Doctor's degree – research/scholarship,350,310,40,222,222,28,128,116,12
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Postbaccalaureate certificate,37,31,6,36,36,6,1,1,0
Space,14.0201,"Aerospace, Aeronautical, and Astronautical/Space Engineering, General",Post-master's certificate,2,2,0,1,1,0,1,1,0
Space,14.0804,Transportation and Highway Engineering,All award levels (total),122,84,38,74,74,23,48,33,15
Space,14.0804,Transportation and Highway Engineering,Associate's degree,1,1,0,1,1,0,0,0,0
Space,14.0804,Transportation and Highway Engineering,Bachelor's degree,4,4,0,4,4,0,0,0,0
Space,14.0804,Transportation and Highway Engineering,Master's degree,101,69,32,64,64,22,37,27,10
Space,14.0804,Transportation and Highway Engineering,Doctor's degree – research/scholarship,12,8,4,4,4,1,8,5,3
Space,14.0804,Transportation and Highway Engineering,Postbaccalaureate certificate,1,1,0,1,1,0,0,0,0
Space,14.0804,Transportation and Highway Engineering,Post-master's certificate,3,1,2,0,0,0,3,1,2
Space,14.2201,Naval Architecture and Marine Engineering,All award levels (total),501,429,72,471,471,67,30,25,5
Space,14.2201,Naval Architecture and Marine Engineering,Postsecondary certificate < 60 semester credit hours,6,6,0,6,6,0,0,0,0
Space,14.2201,Naval Architecture and Marine Engineering,Bachelor's degree,441,381,60,430,430,57,11,8,3
Space,14.2201,Naval Architecture and Marine Engineering,Master's degree,40,28,12,27,27,10,13,11,2
Space,14.2201,Naval Architecture and Marine Engineering,Doctor's degree – research/scholarship,10,10,0,4,4,0,6,6,0
Space,14.2201,Naval Architecture and Marine Engineering,Postbaccalaureate certificate,4,4,0,4,4,0,0,0,0
Space,14.2401,Ocean Engineering,All award levels (total),335,254,81,265,265,71,70,60,10
Space,14.2401,Ocean Engineering,Bachelor's degree,206,152,54,194,194,54,12,12,0
Space,14.2401,Ocean Engineering,Master's degree,88,70,18,53,53,12,35,29,6
Space,14.2401,Ocean Engineering,Doctor's degree – research/scholarship,14,13,1,5,5,1,9,9,0
Space,14.2401,Ocean Engineering,Postbaccalaureate certificate,21,14,7,7,7,3,14,10,4
Space,14.2401,Ocean Engineering,Post-master's certificate,6,5,1,6,6,1,0,0,0
Space,40.0201,Astronomy,All award levels (total),558,349,209,496,496,188,62,41,21
Space,40.0201,Astronomy,Associate's degree,12,9,3,12,12,3,0,0,0
Space,40.0201,Astronomy,Bachelor's degree,336,222,114,316,316,108,20,14,6
Space,40.0201,Astronomy,Master's degree,100,50,50,84,84,44,16,10,6
Space,40.0201,Astronomy,Doctor's degree – research/scholarship,106,66,40,81,81,31,25,16,9
Space,40.0201,Astronomy,Post-master's certificate,4,2,2,3,3,2,1,1,0
Space,40.0202,Astrophysics,All award levels (total),331,232,99,289,289,84,42,27,15
Space,40.0202,Astrophysics,Bachelor's degree,233,163,70,215,215,63,18,11,7
Space,40.0202,Astrophysics,Master's degree,42,32,10,31,31,7,11,8,3
Space,40.0202,Astrophysics,Doctor's degree – research/scholarship,56,37,19,43,43,14,13,8,5
Space,40.0601,"Geology/Earth Science, General",All award levels (total),7807,4722,3085,7275,7275,2867,532,314,218
Space,40.0601,"Geology/Earth Science, General",Associate's degree,144,96,48,138,138,45,6,3,3
Space,40.0601,"Geology/Earth Science, General",Bachelor's degree,5785,3552,2233,5596,5596,2157,189,113,76
Space,40.0601,"Geology/Earth Science, General",Master's degree,1391,799,592,1189,1189,502,202,112,90
Space,40.0601,"Geology/Earth Science, General",Doctor's degree – research/scholarship,464,268,196,332,332,149,132,85,47
Space,40.0601,"Geology/Earth Science, General",Postbaccalaureate certificate,9,2,7,9,9,7,0,0,0
Space,40.0601,"Geology/Earth Science, General",Post-master's certificate,14,5,9,11,11,7,3,1,2
Space,40.0603,Geophysics and Seismology,All award levels (total),394,268,126,267,267,83,127,84,43
Space,40.0603,Geophysics and Seismology,Bachelor's degree,202,137,65,177,177,55,25,15,10
Space,40.0603,Geophysics and Seismology,Master's degree,121,85,36,64,64,18,57,39,18
Space,40.0603,Geophysics and Seismology,Doctor's degree – research/scholarship,68,45,23,24,24,9,44,30,14
Space,40.0603,Geophysics and Seismology,Post-master's certificate,3,1,2,2,2,1,1,0,1
