SETR Category,CIPCode,CIPField,Award level,Grand total,Grand total men,Grand total women,U.S. Resident/Citizen total,U.S. Resident/Citizen men,U.S. Resident/Citizen women,U.S. Nonresident total,U.S. Nonresident men,U.S. Nonresident women
Artificial Intelligence,11.0804,"Modeling, Virtual Environments and Simulation",Bachelor's degree,611,502,109,519,519,86,92,69,23
Artificial Intelligence,11.0804,"Modeling, Virtual Environments and Simulation",Master's degree,194,145,49,113,113,29,81,61,20
Artificial Intelligence,11.0804,"Modeling, Virtual Environments and Simulation",Doctor's degree – research/scholarship,2,2,0,2,2,0,0,0,0
Artificial Intelligence,11.0804,"Modeling, Virtual Environments and Simulation",Postbaccalaureate certificate,36,17,19,24,24,14,12,7,5
Artificial Intelligence,11.0804,"Modeling, Virtual Environments and Simulation",Post-master's certificate,2,0,2,0,0,0,2,0,2
Artificial Intelligence,11.1005,Information Technology Project Management,All award levels (total),2419,1542,877,1553,1553,476,866,465,401
Artificial Intelligence,11.1005,Information Technology Project Management,Postsecondary certificate > 60 semester credit hours,18,13,5,18,18,5,0,0,0
Artificial Intelligence,11.1005,Information Technology Project Management,Associate's degree,49,36,13,49,49,13,0,0,0
Artificial Intelligence,11.1005,Information Technology Project Management,Bachelor's degree,905,693,212,878,878,201,27,16,11
Artificial Intelligence,11.1005,Information Technology Project Management,Master's degree,1284,707,577,526,526,220,758,401,357
Artificial Intelligence,11.1005,Information Technology Project Management,Doctor's degree – research/scholarship,4,4,0,3,3,0,1,1,0
Artificial Intelligence,11.1005,Information Technology Project Management,Postbaccalaureate certificate,150,82,68,77,77,36,73,41,32
Artificial Intelligence,11.1005,Information Technology Project Management,Post-master's certificate,9,7,2,2,2,1,7,6,1
Artificial Intelligence,14.0903,Computer Software Engineering,All award levels (total),5018,3643,1375,3019,3019,641,1999,1265,734
Artificial Intelligence,14.0903,Computer Software Engineering,Postsecondary certificate < 60 semester credit hours,159,106,53,159,159,53,0,0,0
Artificial Intelligence,14.0903,Computer Software Engineering,Associate's degree,113,90,23,113,113,23,0,0,0
Artificial Intelligence,14.0903,Computer Software Engineering,Bachelor's degree,2283,1850,433,2125,2125,397,158,122,36
Artificial Intelligence,14.0903,Computer Software Engineering,Master's degree,2362,1523,839,570,570,154,1792,1107,685
Artificial Intelligence,14.0903,Computer Software Engineering,Doctor's degree – research/scholarship,29,17,12,10,10,4,19,11,8
Artificial Intelligence,14.0903,Computer Software Engineering,Postbaccalaureate certificate,69,54,15,42,42,10,27,22,5
Artificial Intelligence,14.0903,Computer Software Engineering,Post-master's certificate,3,3,0,0,0,0,3,3,0
Artificial Intelligence,27.0303,Computational Mathematics,All award levels (total),398,257,141,287,287,96,111,66,45
Artificial Intelligence,27.0303,Computational Mathematics,Bachelor's degree,371,237,134,267,267,91,104,61,43
Artificial Intelligence,27.0303,Computational Mathematics,Master's degree,12,7,5,11,11,4,1,0,1
Artificial Intelligence,27.0303,Computational Mathematics,Doctor's degree – research/scholarship,15,13,2,9,9,1,6,5,1
Biotechnology and Synthetic Biology,14.0301,Agricultural Engineering,All award levels (total),1328,764,564,1083,1083,473,245,154,91
Biotechnology and Synthetic Biology,14.0301,Agricultural Engineering,Associate's degree,3,3,0,3,3,0,0,0,0
Biotechnology and Synthetic Biology,14.0301,Agricultural Engineering,Bachelor's degree,936,531,405,904,904,397,32,24,8
Biotechnology and Synthetic Biology,14.0301,Agricultural Engineering,Master's degree,264,154,110,120,120,51,144,85,59
Biotechnology and Synthetic Biology,14.0301,Agricultural Engineering,Doctor's degree – research/scholarship,121,72,49,53,53,25,68,44,24
Biotechnology and Synthetic Biology,14.0301,Agricultural Engineering,Postbaccalaureate certificate,4,4,0,3,3,0,1,1,0
Biotechnology and Synthetic Biology,26.0202,Biochemistry,All award levels (total),10015,4355,5660,9267,9267,5240,748,328,420
Biotechnology and Synthetic Biology,26.0202,Biochemistry,Associate's degree,19,5,14,19,19,14,0,0,0
Biotechnology and Synthetic Biology,26.0202,Biochemistry,Bachelor's degree,9150,3954,5196,8640,8640,4903,510,217,293
Biotechnology and Synthetic Biology,26.0202,Biochemistry,Master's degree,366,144,222,267,267,157,99,34,65
Biotechnology and Synthetic Biology,26.0202,Biochemistry,Doctor's degree – research/scholarship,471,249,222,334,334,161,137,76,61
Biotechnology and Synthetic Biology,26.0202,Biochemistry,Postbaccalaureate certificate,8,3,5,7,7,5,1,1,0
Biotechnology and Synthetic Biology,26.0202,Biochemistry,Post-master's certificate,1,0,1,0,0,0,1,0,1
Biotechnology and Synthetic Biology,26.0406,Cell/Cellular and Molecular Biology,All award levels (total),4326,1627,2699,3932,3932,2476,394,171,223
Biotechnology and Synthetic Biology,26.0406,Cell/Cellular and Molecular Biology,Associate's degree,2,0,2,2,2,2,0,0,0
Biotechnology and Synthetic Biology,26.0406,Cell/Cellular and Molecular Biology,Bachelor's degree,3528,1287,2241,3299,3299,2111,229,99,130
Biotechnology and Synthetic Biology,26.0406,Cell/Cellular and Molecular Biology,Master's degree,271,100,171,223,223,141,48,18,30
Biotechnology and Synthetic Biology,26.0406,Cell/Cellular and Molecular Biology,Doctor's degree – research/scholarship,470,209,261,363,363,203,107,49,58
Biotechnology and Synthetic Biology,26.0406,Cell/Cellular and Molecular Biology,Postbaccalaureate certificate,38,23,15,31,31,11,7,3,4
Biotechnology and Synthetic Biology,26.0406,Cell/Cellular and Molecular Biology,Post-master's certificate,17,8,9,14,14,8,3,2,1
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",All award levels (total),2796,1070,1726,2677,2677,1659,119,52,67
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",Associate's degree,7,5,2,7,7,2,0,0,0
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",Bachelor's degree,2331,874,1457,2268,2268,1420,63,26,37
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",Master's degree,233,82,151,215,215,142,18,9,9
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",Doctor's degree – research/scholarship,216,106,110,178,178,89,38,17,21
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",Postbaccalaureate certificate,5,2,3,5,5,3,0,0,0
Biotechnology and Synthetic Biology,26.0502,"Microbiology, General",Post-master's certificate,4,1,3,4,4,3,0,0,0
Biotechnology and Synthetic Biology,26.0801,"Genetics, General",All award levels (total),712,255,457,625,625,406,87,36,51
Biotechnology and Synthetic Biology,26.0801,"Genetics, General",Bachelor's degree,463,128,335,430,430,314,33,12,21
Biotechnology and Synthetic Biology,26.0801,"Genetics, General",Master's degree,69,34,35,59,59,29,10,4,6
Biotechnology and Synthetic Biology,26.0801,"Genetics, General",Doctor's degree – research/scholarship,169,87,82,126,126,59,43,20,23
Biotechnology and Synthetic Biology,26.0801,"Genetics, General",Postbaccalaureate certificate,4,2,2,4,4,2,0,0,0
Biotechnology and Synthetic Biology,26.0801,"Genetics, General",Post-master's certificate,7,4,3,6,6,2,1,0,1
Biotechnology and Synthetic Biology,26.1007,Pharmacology and Toxicology,All award levels (total),243,82,161,156,156,104,87,30,57
Biotechnology and Synthetic Biology,26.1007,Pharmacology and Toxicology,Bachelor's degree,57,23,34,56,56,33,1,0,1
Biotechnology and Synthetic Biology,26.1007,Pharmacology and Toxicology,Master's degree,144,46,98,65,65,49,79,30,49
Biotechnology and Synthetic Biology,26.1007,Pharmacology and Toxicology,Doctor's degree – research/scholarship,42,13,29,35,35,22,7,0,7
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,All award levels (total),1236,606,630,915,915,451,321,142,179
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,Associate's degree,2,0,2,2,2,2,0,0,0
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,Bachelor's degree,338,166,172,312,312,161,26,15,11
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,Master's degree,690,311,379,471,471,241,219,81,138
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,Doctor's degree – research/scholarship,164,106,58,99,99,33,65,40,25
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,Postbaccalaureate certificate,39,22,17,29,29,13,10,6,4
Biotechnology and Synthetic Biology,26.1103,Bioinformatics,Post-master's certificate,3,1,2,2,2,1,1,0,1
Biotechnology and Synthetic Biology,26.1201,Biotechnology,All award levels (total),3234,1245,1989,2616,2616,1577,618,206,412
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Postsecondary certificate < 60 semester credit hours,25,11,14,22,22,12,3,1,2
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Associate's degree,161,52,109,149,149,101,12,4,8
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Bachelor's degree,1089,441,648,1019,1019,606,70,28,42
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Master's degree,1832,691,1141,1314,1314,791,518,168,350
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Doctor's degree – research/scholarship,26,10,16,18,18,11,8,3,5
Biotechnology and Synthetic Biology,26.1201,Biotechnology,Postbaccalaureate certificate,101,40,61,94,94,56,7,2,5
Biotechnology and Synthetic Biology,26.1307,Conservation Biology,All award levels (total),427,146,281,412,412,270,15,4,11
Biotechnology and Synthetic Biology,26.1307,Conservation Biology,Bachelor's degree,275,96,179,273,273,177,2,0,2
Biotechnology and Synthetic Biology,26.1307,Conservation Biology,Master's degree,132,37,95,126,126,89,6,0,6
Biotechnology and Synthetic Biology,26.1307,Conservation Biology,Doctor's degree – research/scholarship,19,13,6,12,12,3,7,4,3
Biotechnology and Synthetic Biology,26.1307,Conservation Biology,Postbaccalaureate certificate,1,0,1,1,1,1,0,0,0
Biotechnology and Synthetic Biology,41.0101,Biology/Biotechnology Technology/Technician,All award levels (total),507,199,308,478,478,290,29,11,18
Biotechnology and Synthetic Biology,41.0101,Biology/Biotechnology Technology/Technician,Postsecondary certificate < 60 semester credit hours,147,52,95,142,142,91,5,1,4
Biotechnology and Synthetic Biology,41.0101,Biology/Biotechnology Technology/Technician,Associate's degree,318,129,189,303,303,180,15,6,9
Biotechnology and Synthetic Biology,41.0101,Biology/Biotechnology Technology/Technician,Bachelor's degree,39,16,23,32,32,18,7,2,5
Biotechnology and Synthetic Biology,41.0101,Biology/Biotechnology Technology/Technician,Master's degree,3,2,1,1,1,1,2,2,0
Cryptography,11.0401,Information Science/Studies,All award levels (total),19916,12906,7010,14726,14726,4869,5190,3049,2141
Cryptography,11.0401,Information Science/Studies,Postsecondary certificate < 60 semester credit hours,191,160,31,191,191,31,0,0,0
Cryptography,11.0401,Information Science/Studies,Postsecondary certificate > 60 semester credit hours,184,139,45,181,181,44,3,2,1
Cryptography,11.0401,Information Science/Studies,Associate's degree,968,754,214,954,954,211,14,11,3
Cryptography,11.0401,Information Science/Studies,Bachelor's degree,9632,6942,2690,9015,9015,2469,617,396,221
Cryptography,11.0401,Information Science/Studies,Master's degree,8428,4652,3776,3985,3985,1912,4443,2579,1864
Cryptography,11.0401,Information Science/Studies,Doctor's degree – research/scholarship,186,83,103,111,111,62,75,34,41
Cryptography,11.0401,Information Science/Studies,Postbaccalaureate certificate,322,174,148,285,285,138,37,27,10
Cryptography,11.0401,Information Science/Studies,Post-master's certificate,5,2,3,4,4,2,1,0,1
Cryptography,11.0501,Computer Systems Analysis/Analyst,All award levels (total),2374,1616,758,1380,1380,377,994,613,381
Cryptography,11.0501,Computer Systems Analysis/Analyst,Postsecondary certificate < 60 semester credit hours,21,16,5,21,21,5,0,0,0
Cryptography,11.0501,Computer Systems Analysis/Analyst,Associate's degree,95,79,16,94,94,16,1,1,0
Cryptography,11.0501,Computer Systems Analysis/Analyst,Bachelor's degree,985,747,238,907,907,214,78,54,24
Cryptography,11.0501,Computer Systems Analysis/Analyst,Master's degree,1092,706,386,306,306,112,786,512,274
Cryptography,11.0501,Computer Systems Analysis/Analyst,Doctor's degree – research/scholarship,2,0,2,0,0,0,2,0,2
Cryptography,11.0501,Computer Systems Analysis/Analyst,Postbaccalaureate certificate,179,68,111,52,52,30,127,46,81
Cryptography,11.0701,Computer Science,All award levels (total),72421,55130,17291,49582,49582,10385,22839,15933,6906
Cryptography,11.0701,Computer Science,Postsecondary certificate < 60 semester credit hours,28,18,10,28,28,10,0,0,0
Cryptography,11.0701,Computer Science,Associate's degree,4695,3799,896,4460,4460,822,235,161,74
Cryptography,11.0701,Computer Science,Bachelor's degree,43697,34373,9324,38513,38513,7940,5184,3800,1384
Cryptography,11.0701,Computer Science,Master's degree,22206,15585,6621,5873,5873,1441,16333,11153,5180
Cryptography,11.0701,Computer Science,Doctor's degree – research/scholarship,1429,1090,339,523,523,123,906,690,216
Cryptography,11.0701,Computer Science,Doctor's degree – professional practice,49,36,13,49,49,13,0,0,0
Cryptography,11.0701,Computer Science,Postbaccalaureate certificate,275,194,81,123,123,34,152,105,47
Cryptography,11.0701,Computer Science,Post-master's certificate,42,35,7,13,13,2,29,24,5
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,All award levels (total),3266,2034,1232,2007,2007,738,1259,765,494
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Postsecondary certificate < 60 semester credit hours,41,15,26,40,40,25,1,0,1
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Postsecondary certificate > 60 semester credit hours,9,3,6,9,9,6,0,0,0
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Associate's degree,108,67,41,106,106,40,2,1,1
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Bachelor's degree,444,290,154,410,410,141,34,21,13
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Master's degree,2472,1545,927,1295,1295,473,1177,723,454
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Postbaccalaureate certificate,186,112,74,142,142,50,44,20,24
Cryptography,11.0802,Data Modeling/Warehousing and Database Administration,Post-master's certificate,6,2,4,5,5,3,1,0,1
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,All award levels (total),24636,19281,5355,22536,22536,4758,2100,1503,597
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Postsecondary certificate < 60 semester credit hours,2006,1591,415,1981,1981,410,25,20,5
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Postsecondary certificate > 60 semester credit hours,12,9,3,12,12,3,0,0,0
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Associate's degree,4739,3725,1014,4647,4647,998,92,76,16
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Bachelor's degree,8865,7221,1644,8628,8628,1590,237,183,54
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Master's degree,7695,5754,1941,6087,6087,1457,1608,1124,484
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Doctor's degree – research/scholarship,112,91,21,102,102,20,10,9,1
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Postbaccalaureate certificate,1190,878,312,1065,1065,277,125,90,35
Cryptography,11.1003,Computer and Information Systems Security/Auditing/Information Assurance,Post-master's certificate,17,12,5,14,14,3,3,1,2
Cryptography,27.0101,"Mathematics, General",All award levels (total),26593,16709,9884,22014,22014,8317,4579,3012,1567
Cryptography,27.0101,"Mathematics, General",Postsecondary certificate < 60 semester credit hours,4,2,2,4,4,2,0,0,0
Cryptography,27.0101,"Mathematics, General",Associate's degree,3865,2725,1140,3727,3727,1089,138,87,51
Cryptography,27.0101,"Mathematics, General",Bachelor's degree,18951,11484,7467,15795,15795,6341,3156,2030,1126
Cryptography,27.0101,"Mathematics, General",Master's degree,2526,1556,970,1798,1798,715,728,473,255
Cryptography,27.0101,"Mathematics, General",Doctor's degree – research/scholarship,1168,896,272,627,627,139,541,408,133
Cryptography,27.0101,"Mathematics, General",Postbaccalaureate certificate,54,26,28,47,47,26,7,5,2
Cryptography,27.0101,"Mathematics, General",Post-master's certificate,25,20,5,16,16,5,9,9,0
Cryptography,27.0303,Computational Mathematics,All award levels (total),398,257,141,287,287,96,111,66,45
Cryptography,27.0303,Computational Mathematics,Bachelor's degree,371,237,134,267,267,91,104,61,43
Cryptography,27.0303,Computational Mathematics,Master's degree,12,7,5,11,11,4,1,0,1
Cryptography,27.0303,Computational Mathematics,Doctor's degree – research/scholarship,15,13,2,9,9,1,6,5,1
Cryptography,27.0502,Mathematical Statistics and Probability,All award levels (total),487,291,196,209,209,73,278,155,123
Cryptography,27.0502,Mathematical Statistics and Probability,Bachelor's degree,280,172,108,185,185,65,95,52,43
Cryptography,27.0502,Mathematical Statistics and Probability,Master's degree,186,106,80,20,20,6,166,92,74
Cryptography,27.0502,Mathematical Statistics and Probability,Doctor's degree – research/scholarship,21,13,8,4,4,2,17,11,6
Cryptography,27.0503,Mathematics and Statistics,All award levels (total),584,346,238,397,397,167,187,116,71
Cryptography,27.0503,Mathematics and Statistics,Bachelor's degree,300,179,121,218,218,85,82,46,36
Cryptography,27.0503,Mathematics and Statistics,Master's degree,258,158,100,157,157,67,101,68,33
Cryptography,27.0503,Mathematics and Statistics,Postbaccalaureate certificate,26,9,17,22,22,15,4,2,2
Cryptography,52.1302,Business Statistics,All award levels (total),4885,2736,2149,2326,2326,882,2559,1292,1267
Cryptography,52.1302,Business Statistics,Postsecondary certificate < 60 semester credit hours,13,8,5,13,13,5,0,0,0
Cryptography,52.1302,Business Statistics,Associate's degree,83,65,18,83,83,18,0,0,0
Cryptography,52.1302,Business Statistics,Bachelor's degree,691,424,267,611,611,232,80,45,35
Cryptography,52.1302,Business Statistics,Master's degree,3554,1904,1650,1248,1248,497,2306,1153,1153
Cryptography,52.1302,Business Statistics,Doctor's degree – research/scholarship,5,2,3,2,2,1,3,1,2
Cryptography,52.1302,Business Statistics,Postbaccalaureate certificate,488,313,175,349,349,118,139,82,57
Cryptography,52.1302,Business Statistics,Post-master's certificate,51,20,31,20,20,11,31,11,20
Lasers,14.0803,Structural Engineering,All award levels (total),297,186,111,242,242,89,55,33,22
Lasers,14.0803,Structural Engineering,Associate's degree,1,1,0,1,1,0,0,0,0
Lasers,14.0803,Structural Engineering,Bachelor's degree,134,76,58,128,128,55,6,3,3
Lasers,14.0803,Structural Engineering,Master's degree,132,89,43,96,96,29,36,22,14
Lasers,14.0803,Structural Engineering,Doctor's degree – research/scholarship,16,11,5,4,4,0,12,7,5
Lasers,14.0803,Structural Engineering,Postbaccalaureate certificate,14,9,5,13,13,5,1,1,0
Lasers,14.1001,Electrical and Electronics Engineering,All award levels (total),26839,21949,4890,18310,18310,3007,8529,6646,1883
Lasers,14.1001,Electrical and Electronics Engineering,Postsecondary certificate < 60 semester credit hours,172,162,10,172,172,10,0,0,0
Lasers,14.1001,Electrical and Electronics Engineering,Associate's degree,232,198,34,214,214,32,18,16,2
Lasers,14.1001,Electrical and Electronics Engineering,Bachelor's degree,15444,12988,2456,13724,13724,2189,1720,1453,267
Lasers,14.1001,Electrical and Electronics Engineering,Master's degree,8743,6782,1961,3531,3531,641,5212,3892,1320
Lasers,14.1001,Electrical and Electronics Engineering,Doctor's degree – research/scholarship,2141,1735,406,609,609,122,1532,1248,284
Lasers,14.1001,Electrical and Electronics Engineering,Doctor's degree – other,1,1,0,1,1,0,0,0,0
Lasers,14.1001,Electrical and Electronics Engineering,Postbaccalaureate certificate,82,64,18,51,51,11,31,24,7
Lasers,14.1001,Electrical and Electronics Engineering,Post-master's certificate,24,19,5,8,8,2,16,13,3
Lasers,14.1003,Laser and Optical Engineering,All award levels (total),113,87,26,83,83,21,30,25,5
Lasers,14.1003,Laser and Optical Engineering,Bachelor's degree,65,46,19,57,57,17,8,6,2
Lasers,14.1003,Laser and Optical Engineering,Master's degree,28,25,3,19,19,1,9,7,2
Lasers,14.1003,Laser and Optical Engineering,Doctor's degree – research/scholarship,20,16,4,7,7,3,13,12,1
Lasers,14.1004,Telecommunications Engineering,All award levels (total),132,81,51,40,40,14,92,55,37
Lasers,14.1004,Telecommunications Engineering,Master's degree,125,76,49,37,37,14,88,53,35
Lasers,14.1004,Telecommunications Engineering,Postbaccalaureate certificate,7,5,2,3,3,0,4,2,2
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",All award levels (total),4165,3731,434,4067,4067,414,98,78,20
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate < 60 semester credit hours,566,511,55,561,561,54,5,4,1
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Postsecondary certificate > 60 semester credit hours,5,4,1,5,5,1,0,0,0
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Associate's degree,2365,2136,229,2334,2334,224,31,26,5
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Bachelor's degree,1220,1076,144,1162,1162,134,58,48,10
Lasers,15.0303,"Electrical, Electronic, and Communications Engineering Technology/Technician",Master's degree,9,4,5,5,5,1,4,0,4
Lasers,15.0304,Laser and Optical Technology/Technician,All award levels (total),126,102,24,126,126,24,0,0,0
Lasers,15.0304,Laser and Optical Technology/Technician,Postsecondary certificate < 60 semester credit hours,67,57,10,67,67,10,0,0,0
Lasers,15.0304,Laser and Optical Technology/Technician,Associate's degree,59,45,14,59,59,14,0,0,0
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",All award levels (total),1032,970,62,1030,1030,62,2,2,0
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",Postsecondary certificate < 60 semester credit hours,275,262,13,274,274,13,1,1,0
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",Postsecondary certificate > 60 semester credit hours,49,48,1,49,49,1,0,0,0
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",Associate's degree,685,637,48,684,684,48,1,1,0
Lasers,15.0499,"Electromechanical Technologies/Technicians, Other",Bachelor's degree,23,23,0,23,23,0,0,0,0
Lasers,40.0502,Analytical Chemistry,All award levels (total),40,13,27,33,33,24,7,4,3
Lasers,40.0502,Analytical Chemistry,Bachelor's degree,13,3,10,12,12,10,1,1,0
Lasers,40.0502,Analytical Chemistry,Master's degree,15,5,10,14,14,10,1,1,0
Lasers,40.0502,Analytical Chemistry,Doctor's degree – research/scholarship,8,4,4,4,4,2,4,2,2
Lasers,40.0502,Analytical Chemistry,Postbaccalaureate certificate,4,1,3,3,3,2,1,0,1
Lasers,40.0807,Optics/Optical Sciences,All award levels (total),274,194,80,185,185,46,89,55,34
